first_name,last_name,class,hard_skills,soft_skills,teamwork,creativity,total_score
Marwen,Chebbi,4IOSYS1,3.02,5.0,4.49,3.16,3.92
Nizar,Jaziri,4INFINI5,4.03,2.73,3.31,3.78,3.46
Ismail,Belkhir,5SAE2,4.98,0.8,2.38,1.72,2.47
Sofiene,Ferjani,5SAE2,3.85,3.02,3.78,3.23,3.47
Zaineb,Sassi,5DS5,3.5,4.45,3.33,5.0,4.07
Iheb,Ben Amor,5DS5,3.91,4.95,4.9,2.68,4.11
Siwar,Baccouche,4TWIN2,4.45,2.77,2.83,0.19,2.56
Ahmed,Chouchene,5IOSYS1,4.77,3.76,2.94,4.37,3.96
Dorra,Mabrouk,4SE2,3.71,3.7,3.66,5.0,4.02
Khadija,Ferjani,5GAMIX1,3.88,4.66,3.97,5.0,4.38
Bilel,Slimani,3B10,5.0,2.49,1.88,0.82,2.55
Wassim,Baccouche,5SE2,4.18,1.45,2.79,0.0,2.1
Aymen,Mabrouk,4INFINI5,4.76,1.49,1.17,0.32,1.94
Hatem,Khlifi,4ARCTIC5,4.24,3.67,2.41,3.91,3.56
Rym,Baccouche,2A40,4.86,0.0,4.1,1.43,2.6
Mariem,Abidi,5ARCTIC5,3.61,3.39,4.6,5.0,4.15
Wided,Ammar,5IOSYS1,2.53,4.25,3.1,5.0,3.72
Walid,Bouazizi,5BI2,1.51,5.0,5.0,3.48,3.75
Adel,Abidi,4IOSYS1,3.19,5.0,5.0,3.36,4.14
Chaima,Chebbi,4INFINI5,2.8,4.53,4.77,4.81,4.23
Adel,Maaloul,1A20,5.0,2.21,2.11,1.52,2.71
Cyrine,Makni,4SIM3,2.31,2.2,2.24,4.34,2.77
Manel,Ayari,5SIM3,3.09,5.0,5.0,3.41,4.12
Tarek,Gharbi,4SIM3,2.33,3.94,3.82,4.49,3.65
Lotfi,Fourati,4GAMIX1,2.78,5.0,5.0,4.07,4.21
Cyrine,Baccouche,4BI2,1.12,3.1,0.0,5.0,2.31
Ines,Mejri,4SAE2,3.94,2.45,2.56,4.48,3.36
Aymen,Bouazizi,5SAE2,5.0,3.01,4.02,4.29,4.08
Khalil,Trabelsi,2A40,4.33,1.46,0.5,1.54,1.96
Hela,Karoui,5SE2,4.57,1.55,2.5,1.14,2.44
Fatma,Trabelsi,3B10,2.8,4.03,5.0,2.33,3.54
Adel,Khlifi,2A40,1.98,3.2,3.12,3.76,3.01
Haythem,Turki,5TWIN2,3.07,4.35,2.31,4.62,3.59
Tarek,Guettari,5INFINI5,5.0,1.96,2.28,1.49,2.68
Farah,Karoui,4TWIN2,4.24,2.9,3.49,3.07,3.42
Hend,Chouchene,4IOSYS1,1.95,3.45,3.31,5.0,3.43
Oumaima,Fourati,4INFINI5,4.73,2.35,1.08,1.54,2.42
Ghada,Mejri,3A22,2.81,5.0,5.0,3.37,4.05
Omar,Ferjani,5GAMIX1,4.03,1.15,1.89,0.51,1.89
Wassim,Haddad,4BI2,2.66,4.57,3.4,4.13,3.69
Lobna,Baccouche,5DS5,3.32,3.23,5.0,4.64,4.05
Karim,Miled,4INFINI5,5.0,2.6,2.39,1.67,2.92
Zied,Mansour,5IOSYS1,4.2,2.72,1.28,0.63,2.21
Bilel,Sassi,4TWIN2,3.0,3.64,3.11,5.0,3.69
Wafa,Ben Salah,4NIDS3,1.63,5.0,4.87,2.68,3.54
Haythem,Guettari,1A20,1.56,3.08,4.39,4.05,3.27
Sami,Jebali,4DS5,3.51,1.19,1.8,1.94,2.11
Skander,Fourati,4INFINI5,4.02,1.45,2.76,4.38,3.15
Omar,Jlassi,5SE2,4.74,2.67,4.61,4.18,4.05
Amina,Nasri,4NIDS3,0.92,1.44,2.42,5.0,2.45
Rania,Jaziri,5DS5,3.92,4.81,4.47,4.25,4.36
Fares,Sassi,4ARCTIC5,3.67,3.35,3.64,5.0,3.92
Nadia,Haddad,4SE2,2.02,3.59,4.29,4.48,3.6
Mehdi,Mejri,4GAMIX1,2.4,4.74,4.83,3.52,3.87
Rym,Maaloul,4SE2,3.43,2.57,2.17,5.0,3.29
Olfa,Mejri,5TWIN2,5.0,0.65,0.96,1.24,1.96
Oussama,Chouchene,5NIDS3,1.97,2.41,2.99,5.0,3.09
Amina,Haddad,4ARCTIC5,3.25,3.57,3.86,3.58,3.56
Sarra,Khemiri,5NIDS3,5.0,2.0,3.83,3.59,3.61
Chokri,Ghanouchi,4ARCTIC5,2.83,2.7,4.32,4.24,3.52
Farah,Haddad,3IA,3.01,4.8,5.0,2.64,3.86
Walid,Jlassi,5TWIN2,3.61,1.41,2.04,1.88,2.24
Hiba,Jaziri,5SLEAM2,2.24,5.0,4.78,1.98,3.5
Nour,Karoui,4SAE2,2.47,4.7,4.6,3.67,3.86
Sami,Ben Ali,3A22,1.56,5.0,5.0,2.59,3.54
Hela,Driss,4TWIN2,4.15,1.82,1.46,1.68,2.28
Haythem,Karoui,5DS5,2.4,5.0,4.94,3.49,3.96
Asma,Mabrouk,5GAMIX1,2.61,4.67,4.0,3.31,3.64
Sofiene,Abidi,4GAMIX1,5.0,1.12,2.56,0.76,2.36
Cyrine,Jaziri,5SAE2,3.62,4.24,3.54,4.19,3.9
Chaima,Cherif,5SLEAM2,5.0,0.25,1.74,1.75,2.18
Omar,Mejri,5SIM3,1.98,4.51,5.0,2.08,3.39
Hela,Baccouche,4ARCTIC5,2.14,5.0,5.0,2.7,3.71
Sarra,Cherif,5SLEAM2,4.16,3.45,2.96,3.78,3.59
Mouna,Toumi,5NIDS3,5.0,1.29,1.49,1.79,2.39
Leila,Hamdi,5NIDS3,3.07,4.02,3.57,5.0,3.91
Ghada,Khlifi,5IOSYS1,2.42,4.72,4.04,2.86,3.51
Sarra,Ammar,5IOSYS1,5.0,0.23,2.26,0.65,2.04
Nabil,Karoui,4INFINI5,2.18,2.11,2.18,4.91,2.84
Yasmine,Khlifi,5GAMIX1,5.0,1.89,1.88,0.28,2.26
Lina,Ben Amor,2P1,2.07,2.14,2.93,4.8,2.98
Ismail,Jlassi,2P1,4.15,2.61,4.25,3.96,3.75
Hichem,Slimani,4IOSYS1,4.96,1.21,2.56,1.8,2.63
Asma,Khlifi,5SE2,5.0,2.73,3.56,1.45,3.19
Eya,Rekik,4IOSYS1,4.7,1.28,1.16,1.57,2.18
Hedi,Ghanouchi,4NIDS3,1.03,2.7,2.52,5.0,2.81
Bilel,Chouchene,5DS5,1.27,2.15,1.72,5.0,2.54
Mohamed,Slimani,3B10,5.0,2.84,4.03,3.55,3.85
Mouna,Jaziri,5DS5,5.0,2.29,1.45,1.37,2.53
Bilel,Ben Amor,4BI2,5.0,2.83,3.48,5.0,4.08
Lotfi,Miled,5SE2,5.0,2.74,3.87,4.7,4.08
Mourad,Mabrouk,3B10,2.2,2.34,2.65,3.54,2.68
Oussama,Jaziri,5SAE2,5.0,1.58,1.38,1.29,2.31
Anis,Cherif,5SE2,2.32,3.74,2.18,5.0,3.31
Meriem,Kanzari,4NIDS3,1.52,3.13,1.71,5.0,2.84
Zaineb,Driss,5SAE2,2.51,3.86,3.01,4.27,3.42
Nour,Mejri,3B10,4.66,1.59,1.93,0.86,2.26
Eya,Chouchene,4SLEAM2,2.23,2.22,3.06,4.82,3.09
Khalil,Khlifi,5DS5,3.44,3.49,4.7,4.62,4.06
Manel,Hamdi,4GAMIX1,2.17,4.45,3.14,4.83,3.64
Siwar,Slimani,5ARCTIC5,1.96,1.81,2.73,5.0,2.87
Ines,Lahmar,4TWIN2,4.33,0.69,1.75,2.54,2.33
Lotfi,Baccouche,4ARCTIC5,5.0,0.84,2.0,1.6,2.36
Nizar,Chaabane,2P1,5.0,1.43,1.84,1.59,2.46
Rym,Zouari,3IA,3.47,4.74,3.56,4.11,3.97
Rym,Nasri,3A22,5.0,1.48,2.48,0.08,2.26
Rania,Maaloul,4INFINI5,5.0,0.5,3.53,0.52,2.39
Samira,Jebali,2A40,4.1,0.86,2.46,0.75,2.04
Sarra,Maaloul,5SLEAM2,2.67,4.84,4.44,3.73,3.92
Sonia,Driss,4GAMIX1,5.0,1.34,0.82,0.06,1.81
Sarra,Jlassi,4BI2,4.49,2.17,3.08,0.89,2.66
Hamza,Ammar,5SLEAM2,2.59,4.33,3.2,4.72,3.71
Lobna,Ben Ali,4NIDS3,4.47,1.28,0.66,2.05,2.11
Fethi,Ayari,4IOSYS1,4.81,4.11,4.71,3.7,4.33
Iheb,Miled,4DS5,2.44,3.78,5.0,4.21,3.86
Hend,Fourati,5IOSYS1,2.88,5.0,2.92,3.97,3.69
Ines,Makni,1A20,3.92,2.84,3.83,3.86,3.61
Samira,Haddad,4DS5,5.0,3.2,3.78,4.69,4.17
Omar,Zayani,5IOSYS1,5.0,0.0,1.57,1.19,1.94
Asma,Ghanouchi,4DS5,3.66,3.36,3.07,5.0,3.77
Nabil,Jlassi,2P1,1.74,4.26,4.0,4.3,3.58
Hend,Zouari,4TWIN2,2.9,4.51,4.72,3.66,3.94
Lotfi,Mansour,3A22,2.73,4.83,5.0,2.26,3.7
Mohamed,Nasri,4GAMIX1,3.72,3.47,3.47,3.79,3.61
Yasmine,Jaziri,3B10,4.81,2.29,2.92,3.93,3.49
Mourad,Guettari,5ARCTIC5,5.0,1.63,3.49,2.14,3.07
Hedi,Ayari,4BI2,4.46,1.58,2.14,0.0,2.05
Sofiene,Fourati,4INFINI5,2.37,5.0,4.61,2.25,3.56
Ghada,Ben Amor,5IOSYS1,3.09,3.73,3.43,3.56,3.45
Meriem,Miled,5SIM3,2.1,3.13,0.62,5.0,2.71
Nabil,Ayari,1A20,3.73,1.14,1.53,1.22,1.9
Aymen,Driss,5ARCTIC5,1.96,2.42,2.51,4.68,2.89
Mehdi,Saidi,4NIDS3,2.24,4.89,4.28,2.66,3.52
Youssef,Abidi,5TWIN2,4.54,1.25,3.28,0.67,2.44
Sonia,Jaziri,5SE2,2.52,4.97,5.0,2.62,3.78
Zied,Ghanouchi,1A20,3.09,4.53,3.83,5.0,4.11
Emna,Miled,5INFINI5,5.0,3.18,3.6,4.26,4.01
Wafa,Makni,4GAMIX1,4.8,3.54,4.85,3.59,4.2
Bilel,Jebali,4DS5,4.17,1.28,1.64,0.53,1.9
Adel,Mansour,2P1,5.0,0.97,0.78,0.91,1.92
Ghassen,Slimani,5SIM3,2.16,2.46,3.3,5.0,3.23
Ghada,Chebbi,5DS5,2.51,3.06,5.0,3.84,3.6
Olfa,Abidi,2P1,4.81,1.38,1.66,2.23,2.52
Cyrine,Sassi,2P1,3.9,0.44,1.47,1.23,1.76
Omar,Ayari,4IOSYS1,5.0,2.92,2.51,1.81,3.06
Amina,Hamdi,4SAE2,4.53,2.61,3.35,4.47,3.74
Yasmine,Hamdi,4BI2,1.84,5.0,4.57,2.78,3.55
Chaima,Ammar,5IOSYS1,3.04,4.94,4.84,3.11,3.99
Cyrine,Fourati,5SAE2,4.49,2.64,3.08,4.61,3.7
Siwar,Driss,5NIDS3,3.05,5.0,4.37,4.59,4.25
Ines,Hamdi,5BI2,4.53,1.58,1.98,1.54,2.4
Rami,Jlassi,5SAE2,1.6,4.02,5.0,3.31,3.48
Nour,Miled,4DS5,2.21,2.11,2.83,4.62,2.94
Sonia,Gharbi,5SLEAM2,4.38,2.97,2.89,4.39,3.66
Farah,Makni,5TWIN2,4.3,2.2,2.85,4.24,3.4
Hatem,Rekik,2A40,1.96,5.0,4.55,3.73,3.81
Sonia,Jlassi,3IA,5.0,2.67,4.02,5.0,4.17
Marwen,Jebali,4DS5,2.65,4.86,4.01,5.0,4.13
Ines,Ben Salah,5SLEAM2,3.31,1.78,2.34,5.0,3.11
Khalil,Saidi,4SE2,4.07,3.47,3.42,4.33,3.82
Youssef,Fourati,4NIDS3,5.0,0.85,1.55,1.47,2.22
Marwen,Toumi,4BI2,2.23,4.0,4.1,5.0,3.83
Amina,Jebali,4NIDS3,4.6,2.21,2.77,0.42,2.5
Sofiene,Belkhir,4SLEAM2,5.0,1.93,1.23,1.57,2.43
Ghassen,Makni,2P1,0.85,2.66,2.48,4.78,2.69
Wassim,Saidi,4SIM3,3.89,4.56,4.76,3.91,4.28
Ines,Haddad,2P1,1.61,5.0,4.09,2.87,3.39
Fares,Jaziri,3IA,4.56,2.94,3.68,3.68,3.71
Hiba,Mansour,5IOSYS1,5.0,3.83,3.41,4.12,4.09
Sami,Karoui,1A20,1.26,2.02,3.04,4.59,2.73
Chaima,Rekik,4SIM3,3.2,5.0,4.7,4.6,4.37
Mohamed,Zayani,5BI2,4.73,1.54,3.17,0.83,2.57
Siwar,Zouari,5SE2,5.0,1.6,3.42,4.78,3.7
Haythem,Sassi,4SAE2,5.0,3.07,3.98,3.11,3.79
Fatma,Belkhir,5BI2,5.0,1.73,1.55,1.26,2.38
Marwen,Fourati,5ARCTIC5,5.0,3.28,3.24,3.72,3.81
Hend,Hamdi,4SAE2,5.0,3.28,4.23,4.56,4.27
Chaima,Lahmar,4SAE2,1.37,5.0,4.54,3.36,3.57
Zaineb,Bouazizi,5SAE2,1.89,3.95,5.0,2.59,3.36
Samira,Turki,5TWIN2,1.83,4.15,3.66,3.57,3.3
Mohamed,Zouari,4SIM3,5.0,3.49,2.7,3.59,3.69
Salma,Jlassi,4SAE2,2.69,4.4,4.41,3.78,3.82
Amel,Mabrouk,4SE2,4.47,1.31,1.93,1.05,2.19
Hichem,Mejri,5BI2,5.0,2.32,3.34,3.66,3.58
Meriem,Maaloul,4DS5,5.0,3.86,4.56,3.58,4.25
Hend,Ben Ali,4SLEAM2,5.0,1.31,1.08,2.14,2.38
Tarek,Ben Salah,3IA,1.82,4.7,5.0,3.85,3.84
Ghada,Driss,4SE2,4.63,3.66,2.99,5.0,4.07
Foued,Mansour,2P1,2.06,5.0,4.54,5.0,4.15
Ismail,Ferjani,1A20,2.98,4.71,4.75,1.91,3.59
Walid,Miled,5NIDS3,5.0,1.8,2.77,0.66,2.56
Nabil,Toumi,4IOSYS1,1.98,5.0,4.91,2.77,3.67
Mehdi,Nasri,4IOSYS1,0.96,3.03,1.9,4.07,2.49
Samira,Khemiri,4SIM3,1.84,3.67,5.0,5.0,3.88
Nadia,Chouchene,4ARCTIC5,4.04,2.61,2.5,4.12,3.32
Iheb,Mansour,5GAMIX1,2.75,4.63,5.0,2.7,3.77
Nizar,Ben Amor,1A20,2.22,2.34,1.67,5.0,2.81
Rami,Trabelsi,2P1,5.0,3.33,3.57,4.21,4.03
Meriem,Sassi,4SAE2,5.0,1.57,1.97,1.93,2.62
Olfa,Zayani,4INFINI5,5.0,3.13,4.02,4.2,4.09
Asma,Jlassi,3IA,4.79,3.1,3.99,3.91,3.95
Rim,Miled,4GAMIX1,5.0,2.09,2.58,0.72,2.6
Fethi,Driss,5SIM3,3.54,3.84,4.05,4.5,3.98
Khalil,Slimani,5DS5,5.0,3.15,3.25,5.0,4.1
Khadija,Chaabane,1A20,2.59,5.0,4.63,3.43,3.91
Yasmine,Toumi,2A40,2.8,4.56,3.65,4.01,3.75
Sami,Kanzari,4BI2,3.69,3.05,2.52,1.66,2.73
Yasmine,Ferjani,5INFINI5,2.47,4.77,3.63,2.73,3.4
Skander,Ben Amor,4SIM3,2.03,5.0,3.91,3.02,3.49
Amina,Jaziri,5DS5,5.0,3.3,3.0,3.89,3.8
Zied,Driss,4SE2,4.35,2.03,1.84,1.01,2.31
Wassim,Makni,1A20,1.18,3.73,2.65,4.32,2.97
Emna,Khemiri,4NIDS3,2.88,5.0,5.0,3.62,4.13
Ahmed,Ben Ali,5ARCTIC5,3.39,4.51,4.87,4.57,4.34
Dorra,Gharbi,4ARCTIC5,2.49,2.28,2.6,5.0,3.09
Fatma,Jebali,4SIM3,4.68,1.8,1.95,0.85,2.32
Nizar,Jlassi,4DS5,5.0,1.45,3.73,1.92,3.02
Zied,Jlassi,1A20,5.0,3.76,3.53,3.91,4.05
Adel,Rekik,5INFINI5,2.91,4.29,3.87,5.0,4.02
Hela,Chaabane,5DS5,2.65,3.94,4.52,3.08,3.55
Olfa,Maaloul,4SAE2,4.4,2.18,0.79,1.2,2.14
Eya,Karoui,5INFINI5,2.53,3.94,3.61,4.92,3.75
Lina,Mansour,5INFINI5,2.4,1.46,2.67,5.0,2.88
Khadija,Toumi,5GAMIX1,1.5,3.32,2.56,5.0,3.09
Lobna,Chouchene,2P1,2.34,5.0,5.0,2.52,3.72
Wassim,Rekik,4DS5,3.31,4.67,4.22,3.58,3.95
Olfa,Makni,4DS5,3.19,4.37,3.14,4.37,3.77
Iheb,Chouchene,4GAMIX1,4.95,3.44,3.31,4.81,4.13
Hamza,Turki,5SE2,2.53,2.53,1.77,5.0,2.96
Ahmed,Mansour,4ARCTIC5,5.0,2.78,3.8,5.0,4.14
Nizar,Bouazizi,4IOSYS1,4.98,3.5,2.86,3.75,3.78
Asma,Makni,5TWIN2,1.72,5.0,5.0,3.52,3.81
Cyrine,Driss,3A22,2.48,2.69,5.0,5.0,3.79
Yasmine,Saidi,4NIDS3,5.0,0.87,1.19,1.19,2.06
Lobna,Chebbi,4SLEAM2,5.0,3.46,3.25,4.61,4.08
Asma,Ferjani,5IOSYS1,4.38,4.02,3.13,3.2,3.68
Anis,Jlassi,5DS5,4.94,0.51,2.27,1.81,2.38
Fethi,Ghanouchi,4DS5,5.0,2.72,3.2,4.29,3.8
Hichem,Gharbi,5SIM3,5.0,1.31,1.27,0.77,2.09
Siwar,Hamdi,4SAE2,5.0,2.35,1.47,0.62,2.36
Omar,Rekik,5INFINI5,4.37,3.85,4.53,4.47,4.31
Anis,Rekik,4SIM3,3.45,4.44,3.48,4.39,3.94
Fatma,Chebbi,3A22,4.98,0.74,1.63,1.2,2.14
Hend,Jlassi,4SIM3,2.08,3.99,1.88,4.01,2.99
Oumaima,Jlassi,4BI2,5.0,3.45,4.01,4.77,4.31
Hichem,Jebali,5BI2,2.69,3.8,4.07,3.85,3.6
Ines,Rekik,4ARCTIC5,4.64,0.78,1.98,2.14,2.38
Rami,Ben Amor,5BI2,4.85,2.95,3.46,3.76,3.76
Aymen,Chaabane,4NIDS3,5.0,1.65,3.49,1.34,2.87
Mehdi,Mabrouk,4NIDS3,1.79,2.27,2.29,5.0,2.84
Ismail,Trabelsi,4NIDS3,4.88,2.11,2.84,3.51,3.34
Amel,Jlassi,5NIDS3,2.89,3.89,4.9,4.02,3.92
Hichem,Ben Ali,4DS5,5.0,1.96,2.9,2.14,3.0
Mourad,Chaabane,4BI2,1.55,2.73,1.75,5.0,2.76
Iheb,Ghanouchi,2A40,4.8,2.79,3.0,4.09,3.67
Adel,Sassi,4SLEAM2,3.46,5.0,3.62,3.01,3.77
Zied,Chebbi,4SIM3,5.0,0.76,2.09,2.1,2.49
Chokri,Ammar,4NIDS3,1.6,1.76,3.41,5.0,2.94
Fatma,Lahmar,5NIDS3,4.73,1.92,2.62,1.05,2.58
Amel,Fourati,5DS5,5.0,1.26,2.37,0.5,2.28
Lobna,Kanzari,4ARCTIC5,5.0,1.9,2.81,0.0,2.43
Asma,Slimani,1A20,0.65,4.59,5.0,4.01,3.56
Wided,Trabelsi,5IOSYS1,3.99,2.39,3.0,4.9,3.57
Wassim,Chebbi,2A40,3.02,3.34,3.42,4.32,3.52
Nabil,Ben Amor,5NIDS3,2.22,2.55,1.26,5.0,2.76
Sabrine,Mejri,5TWIN2,5.0,1.64,1.04,0.0,1.92
Mariem,Chouchene,4DS5,2.82,4.67,4.82,2.81,3.78
Hiba,Mejri,4DS5,3.02,2.47,2.45,2.98,2.73
Haythem,Chaabane,5ARCTIC5,2.57,5.0,5.0,3.45,4.01
Hiba,Ammar,4DS5,4.48,0.94,2.17,1.35,2.23
Mariem,Mabrouk,2P1,5.0,1.92,2.2,0.0,2.28
Skander,Baccouche,5ARCTIC5,1.25,0.39,1.28,3.63,1.64
Mouna,Karoui,5SIM3,0.0,0.6,2.69,3.75,1.76
Hamza,Cherif,4SLEAM2,2.33,2.77,3.25,4.56,3.23
Rym,Mansour,3B10,3.35,5.0,4.11,5.0,4.36
Lobna,Maaloul,4TWIN2,5.0,2.58,1.59,0.79,2.49
Hedi,Baccouche,4IOSYS1,2.1,3.38,3.33,5.0,3.45
Hela,Slimani,5BI2,3.26,3.18,4.76,3.79,3.75
Manel,Belkhir,5SAE2,2.27,2.58,2.53,4.38,2.94
Siwar,Ferjani,5IOSYS1,3.5,1.81,1.45,0.87,1.91
Ali,Haddad,4TWIN2,5.0,1.16,1.64,0.64,2.11
Skander,Toumi,5SIM3,2.22,3.29,1.86,4.52,2.97
Mohamed,Chaabane,4SIM3,2.53,4.33,4.73,3.33,3.73
Zied,Rekik,4SE2,4.55,0.85,1.97,1.37,2.18
Mouna,Chouchene,4GAMIX1,2.35,5.0,5.0,3.43,3.94
Olfa,Belkhir,5ARCTIC5,5.0,3.59,4.42,4.7,4.43
Emna,Ghanouchi,2P1,4.51,0.14,1.92,0.61,1.8
Rym,Lahmar,4ARCTIC5,5.0,1.75,2.26,1.44,2.61
Eya,Lahmar,3A22,2.45,5.0,5.0,2.78,3.81
Walid,Makni,1A20,2.57,5.0,3.67,3.5,3.68
Nour,Maaloul,5SIM3,3.08,4.71,5.0,3.08,3.97
Lina,Rekik,5INFINI5,4.28,2.66,3.32,4.85,3.78
Oumaima,Belkhir,4NIDS3,2.52,4.51,5.0,3.9,3.98
Chokri,Bouazizi,4TWIN2,3.61,4.27,3.83,5.0,4.18
Mariem,Trabelsi,3A22,3.82,3.32,3.55,3.85,3.64
Chokri,Ayari,4IOSYS1,1.34,4.91,4.72,2.27,3.31
Amine,Fourati,5IOSYS1,3.59,4.75,4.27,5.0,4.4
Fethi,Baccouche,3A22,1.9,5.0,4.48,2.72,3.53
Zied,Karoui,5NIDS3,5.0,1.46,2.3,0.0,2.19
Rim,Slimani,5INFINI5,5.0,2.63,4.3,4.09,4.0
Hichem,Ayari,3A22,3.57,3.05,3.87,5.0,3.87
Iheb,Chebbi,4GAMIX1,2.09,2.82,1.45,5.0,2.84
Rania,Karoui,5SAE2,2.55,4.33,4.07,4.96,3.98
Fatma,Cherif,4TWIN2,2.97,3.28,4.68,4.34,3.82
Sonia,Mejri,5SIM3,2.72,2.69,1.52,5.0,2.98
Hedi,Ben Salah,2P1,5.0,0.68,2.16,0.0,1.96
Mourad,Bouazizi,4NIDS3,5.0,3.13,3.24,4.33,3.93
Anis,Ammar,3B10,4.57,4.05,4.06,4.38,4.27
Siwar,Ammar,4BI2,5.0,3.27,3.46,3.49,3.8
Youssef,Slimani,5DS5,5.0,3.4,3.48,3.86,3.94
Siwar,Jebali,2A40,4.3,2.61,4.35,4.79,4.01
Rim,Chaabane,4SLEAM2,5.0,3.9,3.71,4.58,4.3
Bilel,Ben Salah,3B10,4.37,3.91,3.76,5.0,4.26
Sarra,Toumi,4ARCTIC5,2.56,2.94,2.13,4.43,3.01
Wafa,Slimani,1A20,3.15,4.84,3.72,3.76,3.87
Nizar,Slimani,5NIDS3,4.85,3.16,2.9,5.0,3.98
Foued,Karoui,4INFINI5,3.25,2.45,1.5,0.0,1.8
Hatem,Ammar,2A40,4.68,2.91,4.09,3.9,3.89
Mohamed,Khemiri,5SAE2,4.65,1.38,3.22,0.0,2.31
Khadija,Maaloul,4SLEAM2,1.78,4.86,5.0,2.9,3.64
Sabrine,Makni,5SIM3,5.0,2.15,2.51,3.84,3.37
Adel,Jebali,4IOSYS1,2.28,5.0,3.26,4.44,3.74
Chokri,Baccouche,5SIM3,4.18,0.81,1.51,0.47,1.74
Bechir,Trabelsi,4INFINI5,0.86,3.65,1.1,5.0,2.65
Hamza,Saidi,4IOSYS1,0.8,2.57,2.34,5.0,2.68
Amine,Chouchene,3IA,1.64,5.0,5.0,3.74,3.84
Siwar,Ghanouchi,3IA,3.08,4.08,4.03,4.44,3.91
Yasmine,Chouchene,5SIM3,4.57,1.83,1.44,0.77,2.15
Wafa,Ammar,5TWIN2,1.63,1.87,1.94,4.71,2.54
Haythem,Nasri,5DS5,5.0,0.71,2.4,1.79,2.47
Siwar,Zayani,1A20,2.28,4.21,4.04,5.0,3.88
Fethi,Haddad,5SAE2,2.05,5.0,4.78,3.38,3.8
Zied,Haddad,5SLEAM2,3.72,3.64,3.47,5.0,3.96
Yasmine,Rekik,5ARCTIC5,3.62,2.94,4.38,3.23,3.54
Marwen,Hamdi,5INFINI5,5.0,2.43,4.51,3.98,3.98
Nizar,Trabelsi,3A22,4.55,1.32,3.4,4.08,3.34
Hela,Miled,4INFINI5,4.41,3.4,2.21,4.1,3.53
Samira,Bouazizi,5INFINI5,3.0,5.0,4.26,2.71,3.74
Sarra,Turki,4GAMIX1,3.58,3.71,2.71,5.0,3.75
Fares,Zouari,5GAMIX1,4.56,0.34,0.63,1.23,1.69
Sofiene,Toumi,5ARCTIC5,4.96,3.62,4.01,5.0,4.4
Zaineb,Mejri,3B10,4.74,3.9,2.68,3.95,3.82
Mariem,Ayari,4SAE2,4.76,1.48,2.88,1.04,2.54
Foued,Baccouche,5SLEAM2,2.47,3.54,4.16,4.82,3.75
Mehdi,Chouchene,5DS5,2.68,5.0,4.96,4.15,4.2
Mohamed,Turki,4BI2,2.09,2.77,3.05,5.0,3.23
Mehdi,Ammar,3A22,3.87,4.39,4.11,3.11,3.87
Ali,Chaabane,4NIDS3,2.04,2.89,1.3,5.0,2.81
Mohamed,Ben Ali,5SAE2,3.31,5.0,5.0,5.0,4.58
Mehdi,Turki,4SIM3,2.58,5.0,4.79,2.06,3.61
Lotfi,Ben Salah,4TWIN2,2.45,1.48,2.18,4.73,2.71
Adel,Nasri,5INFINI5,3.78,3.33,2.91,4.57,3.65
Rim,Gharbi,5INFINI5,5.0,3.31,3.77,5.0,4.27
Wassim,Ghanouchi,5TWIN2,4.15,2.29,4.07,5.0,3.88
Hedi,Lahmar,5ARCTIC5,2.09,1.65,2.4,4.77,2.73
Bilel,Chebbi,3A22,3.44,3.66,4.43,3.94,3.87
Wafa,Hamdi,4DS5,1.65,3.75,3.64,4.04,3.27
Oussama,Ben Salah,5SAE2,4.5,0.83,2.26,1.27,2.21
Omar,Jebali,1A20,3.19,4.59,4.56,2.86,3.8
Nour,Saidi,5SLEAM2,1.96,4.86,5.0,3.8,3.9
Hela,Zayani,5TWIN2,3.94,1.59,1.28,1.45,2.07
Chokri,Kanzari,2A40,2.85,4.45,4.1,3.83,3.81
Sofiene,Hamdi,5TWIN2,2.76,4.46,2.53,5.0,3.69
Skander,Hamdi,1A20,1.42,2.31,2.66,3.6,2.5
Chaima,Zouari,5SIM3,1.34,2.94,2.59,4.12,2.75
Meriem,Toumi,5GAMIX1,1.84,4.76,5.0,3.33,3.73
Ali,Ghanouchi,5SLEAM2,3.58,1.26,1.85,2.13,2.21
Zied,Toumi,4INFINI5,4.86,0.85,2.87,1.6,2.54
Ghassen,Trabelsi,5INFINI5,2.77,5.0,4.97,3.29,4.01
Meriem,Abidi,2A40,2.78,2.85,3.99,5.0,3.65
Rami,Fourati,4IOSYS1,2.8,4.31,4.39,2.79,3.57
Emna,Chouchene,5SLEAM2,3.31,5.0,4.54,3.0,3.96
Nour,Turki,5NIDS3,3.49,3.47,4.31,5.0,4.07
Oussama,Zayani,4ARCTIC5,2.67,5.0,5.0,2.07,3.69
Aymen,Baccouche,5NIDS3,2.55,5.0,4.1,3.32,3.74
Marwen,Miled,4SLEAM2,3.58,3.72,3.09,4.68,3.77
Cyrine,Mejri,4ARCTIC5,3.16,3.05,3.33,4.49,3.51
Fethi,Hamdi,5ARCTIC5,1.78,3.9,2.81,3.17,2.91
Hatem,Mansour,4SAE2,2.48,5.0,4.54,2.47,3.62
Hatem,Guettari,5DS5,4.23,0.13,1.93,0.9,1.8
Skander,Rekik,1A20,4.39,0.8,2.41,0.55,2.04
Dorra,Belkhir,5NIDS3,2.27,2.95,3.52,5.0,3.44
