first_name,last_name,class,hard_skills,soft_skills,teamwork,creativity,total_score
Meriem,Karoui,4SIM3,5.0,1.05,2.39,0.86,2.32
Chaima,Bouazizi,4IOSYS1,3.99,3.15,3.04,4.3,3.62
Rami,Zayani,4NIDS3,5.0,2.66,3.07,4.44,3.79
Omar,Ben Amor,4DS5,3.91,3.79,4.23,4.66,4.15
Marwen,Sassi,4IOSYS1,3.76,3.21,3.77,5.0,3.93
Fatma,Chebbi,5IOSYS1,2.61,4.83,4.59,2.68,3.68
Bilel,Rekik,4SE2,4.92,2.84,3.98,3.89,3.91
Oussama,Baccouche,5TWIN2,5.0,2.93,3.25,4.55,3.93
Amine,Fourati,4TWIN2,5.0,1.93,2.32,1.08,2.58
Rym,Mabrouk,5NIDS3,2.49,2.09,0.62,5.0,2.55
Cyrine,Ferjani,5SLEAM2,4.8,0.15,1.75,0.49,1.8
Omar,Trabelsi,4IOSYS1,4.32,3.06,2.5,3.07,3.24
Anis,Karoui,5DS5,0.22,1.79,1.76,5.0,2.19
Hend,Makni,5INFINI5,1.16,3.3,2.78,4.03,2.82
Olfa,Zayani,5ARCTIC5,2.88,3.26,4.17,4.56,3.72
Fares,Zayani,5INFINI5,2.96,4.94,5.0,2.0,3.72
Amel,Guettari,5SE2,4.91,1.25,1.34,0.68,2.04
Siwar,Maaloul,5IOSYS1,0.54,2.86,2.42,5.0,2.71
Fethi,Khemiri,3B10,3.18,4.78,4.61,5.0,4.39
Bechir,Mansour,5SIM3,3.01,4.37,3.43,4.41,3.81
Walid,Gharbi,3A22,3.16,2.19,1.67,0.78,1.95
Zied,Khlifi,4IOSYS1,3.29,4.07,5.0,5.0,4.34
Rami,Cherif,4SAE2,4.5,2.72,2.32,3.98,3.38
Amine,Ayari,5SIM3,5.0,2.99,4.88,4.28,4.29
Chaima,Khemiri,5ARCTIC5,4.24,2.66,2.62,3.92,3.36
Leila,Guettari,4NIDS3,3.67,4.89,4.54,2.58,3.92
Rami,Saidi,1A20,3.89,3.39,3.54,4.0,3.7
Adel,Ben Salah,4ARCTIC5,3.34,3.49,3.96,3.96,3.69
Sonia,Karoui,5TWIN2,3.42,3.86,3.68,2.75,3.43
Meriem,Mabrouk,2P1,5.0,2.22,3.17,3.91,3.57
Samira,Slimani,4SLEAM2,1.27,4.49,5.0,3.05,3.45
Amel,Saidi,4BI2,2.08,2.67,2.69,4.53,2.99
Zaineb,Zouari,5DS5,2.24,2.48,1.0,3.59,2.33
Hiba,Ghanouchi,5SAE2,1.33,3.13,2.35,5.0,2.95
Rym,Hamdi,4DS5,1.48,1.94,2.26,5.0,2.67
Khalil,Mansour,5SLEAM2,5.0,2.86,3.2,3.87,3.73
Ahmed,Zouari,4SLEAM2,2.55,5.0,3.91,4.61,4.01
Oussama,Ben Amor,5SAE2,4.35,3.53,4.55,3.6,4.01
Khalil,Guettari,4GAMIX1,5.0,2.35,3.52,0.32,2.8
Hend,Zouari,4SAE2,3.73,1.23,1.6,0.9,1.87
Rania,Mejri,4SAE2,3.3,4.09,4.5,4.4,4.07
Wassim,Karoui,4SLEAM2,2.18,3.22,1.34,3.74,2.62
Oumaima,Chouchene,5ARCTIC5,5.0,1.19,2.06,1.55,2.45
Salma,Gharbi,1A20,4.7,3.16,4.07,3.87,3.95
Khalil,Zouari,4SLEAM2,1.82,4.83,4.21,4.99,3.96
Tarek,Ferjani,5ARCTIC5,1.85,2.52,2.07,4.45,2.72
Mouna,Saidi,5GAMIX1,5.0,2.53,1.87,0.52,2.48
Skander,Saidi,5BI2,3.99,1.87,2.2,0.68,2.18
Salma,Maaloul,4DS5,4.81,3.67,3.27,3.74,3.87
Hend,Belkhir,4DS5,2.41,4.49,4.61,5.0,4.13
Nabil,Belkhir,4INFINI5,3.82,3.16,3.46,5.0,3.86
Hamza,Baccouche,5IOSYS1,2.41,3.48,4.81,3.91,3.65
Nour,Turki,2A40,1.77,4.74,4.66,3.19,3.59
Foued,Hamdi,5INFINI5,4.06,3.84,2.56,4.43,3.72
Farah,Driss,5BI2,3.58,4.51,4.28,5.0,4.34
Hamza,Bouazizi,4SIM3,5.0,2.09,2.13,0.61,2.46
Hela,Bouazizi,5SAE2,2.14,4.25,5.0,3.02,3.6
Mohamed,Zouari,3A22,4.5,2.58,1.26,0.91,2.31
Skander,Nasri,5SIM3,3.42,5.0,4.92,2.64,4.0
Youssef,Cherif,5DS5,4.51,3.47,3.06,4.98,4.01
Karim,Baccouche,5IOSYS1,3.9,2.78,2.17,4.6,3.36
Nabil,Ben Salah,5BI2,3.69,3.4,3.63,5.0,3.93
Omar,Ferjani,5SE2,4.17,5.0,3.67,1.95,3.7
Oussama,Jlassi,5INFINI5,0.55,2.62,3.65,4.0,2.71
Meriem,Lahmar,5GAMIX1,2.82,4.6,4.3,5.0,4.18
Hamza,Miled,2A40,3.11,3.49,4.68,5.0,4.07
Olfa,Belkhir,5NIDS3,5.0,1.81,1.34,0.62,2.19
Rim,Haddad,5SAE2,4.19,2.61,2.07,1.53,2.6
Ahmed,Ayari,4SE2,1.59,4.61,3.0,3.68,3.22
Foued,Belkhir,4BI2,3.15,4.51,4.69,5.0,4.34
Yasmine,Ben Amor,3B10,5.0,0.1,2.78,0.05,1.98
Nabil,Ben Ali,4DS5,3.47,5.0,4.91,3.71,4.27
Ghada,Bouazizi,4BI2,5.0,1.35,0.72,1.0,2.02
Lina,Ben Ali,5TWIN2,2.73,1.68,2.41,5.0,2.96
Marwen,Turki,5GAMIX1,3.05,5.0,5.0,3.52,4.14
Fethi,Haddad,4SE2,2.49,4.31,4.17,2.01,3.24
Salma,Ferjani,5ARCTIC5,1.09,0.79,2.12,4.18,2.04
Ghassen,Ben Amor,5SAE2,4.52,1.54,3.14,0.51,2.43
Zied,Zayani,5GAMIX1,4.67,3.42,3.45,4.74,4.07
Amina,Toumi,3IA,5.0,3.61,4.43,4.36,4.35
Lobna,Maaloul,5TWIN2,2.37,5.0,4.28,4.56,4.05
Olfa,Turki,4NIDS3,2.74,4.74,5.0,3.48,3.99
Sonia,Maaloul,5GAMIX1,4.5,1.38,1.19,0.52,1.9
Wassim,Lahmar,4DS5,3.98,1.59,3.09,0.15,2.2
Mohamed,Zayani,2A40,5.0,2.16,1.27,0.0,2.11
Ismail,Bouazizi,5SE2,3.08,4.53,5.0,2.95,3.89
Nizar,Slimani,4IOSYS1,3.55,3.68,3.58,5.0,3.95
Salma,Zayani,1A20,4.5,3.76,4.29,4.79,4.34
Ghada,Ghanouchi,5GAMIX1,5.0,1.49,4.43,4.28,3.8
Skander,Baccouche,2P1,5.0,2.69,3.44,4.47,3.9
Lina,Miled,5DS5,5.0,1.97,2.72,1.21,2.72
Rami,Zouari,4SAE2,1.92,3.19,2.41,4.57,3.02
Omar,Hamdi,5DS5,4.03,1.86,3.99,3.87,3.44
Chaima,Karoui,4NIDS3,4.07,1.22,1.77,0.61,1.92
Rim,Nasri,2A40,3.22,1.85,0.94,1.13,1.78
Iheb,Rekik,5BI2,1.28,3.56,0.03,5.0,2.47
Marwen,Ammar,2P1,1.94,1.54,1.73,5.0,2.55
Fares,Toumi,4SE2,5.0,2.3,3.31,1.55,3.04
Haythem,Belkhir,3A22,2.52,3.6,5.0,5.0,4.03
Fethi,Mejri,4SLEAM2,0.78,2.58,2.37,5.0,2.68
Mouna,Slimani,4BI2,4.43,4.36,2.8,3.85,3.86
Emna,Turki,4GAMIX1,2.27,4.73,5.0,4.1,4.02
Chokri,Karoui,5TWIN2,4.25,1.21,1.53,0.3,1.82
Ali,Ghanouchi,5NIDS3,3.26,3.5,4.56,4.82,4.04
Nabil,Sassi,4BI2,5.0,0.48,2.72,1.89,2.52
Dorra,Chouchene,5SLEAM2,2.48,4.02,5.0,1.81,3.33
Sami,Ben Amor,4NIDS3,5.0,0.67,1.62,1.88,2.29
Omar,Miled,5ARCTIC5,3.54,3.33,3.28,4.61,3.69
Nabil,Ammar,3B10,4.29,2.66,3.45,4.55,3.74
Hamza,Ben Ali,4IOSYS1,3.39,2.4,4.2,3.39,3.35
Aymen,Ben Amor,4SAE2,2.94,2.93,3.0,4.79,3.41
Mohamed,Toumi,5DS5,3.03,4.87,4.4,5.0,4.33
Omar,Ben Ali,4BI2,4.52,2.41,4.64,3.98,3.89
Dorra,Trabelsi,3B10,2.66,3.49,3.8,5.0,3.74
Hela,Jlassi,3B10,2.72,1.17,2.17,4.31,2.59
Fares,Mejri,5DS5,4.17,1.13,2.27,0.61,2.04
Bechir,Maaloul,4SAE2,4.65,1.5,2.26,1.23,2.41
Ghassen,Mansour,5SE2,2.45,4.37,5.0,3.35,3.79
Amina,Mansour,5GAMIX1,3.06,4.81,5.0,2.93,3.95
Sonia,Rekik,5DS5,3.74,0.18,1.39,2.44,1.94
Chaima,Maaloul,4ARCTIC5,4.92,2.11,3.77,4.12,3.73
Fethi,Bouazizi,4IOSYS1,2.78,4.53,4.78,3.13,3.8
Adel,Sassi,5BI2,2.31,3.99,4.49,4.99,3.95
Hela,Ghanouchi,5SAE2,1.59,4.96,4.68,2.1,3.33
Nizar,Ghanouchi,5NIDS3,1.65,5.0,5.0,3.71,3.84
Hamza,Jaziri,5SE2,3.54,1.76,2.27,1.3,2.22
Rym,Saidi,4IOSYS1,3.89,4.23,3.68,5.0,4.2
Oussama,Khemiri,3IA,4.61,1.84,3.48,3.8,3.43
Ahmed,Chebbi,5BI2,3.79,4.17,3.38,3.9,3.81
Foued,Zayani,4ARCTIC5,4.34,0.73,1.31,0.81,1.8
Tarek,Kanzari,4TWIN2,1.79,4.92,4.86,1.73,3.33
Iheb,Gharbi,4GAMIX1,5.0,1.18,1.48,0.28,1.98
Skander,Maaloul,5IOSYS1,3.55,4.98,3.78,3.09,3.85
Wided,Fourati,5ARCTIC5,1.85,0.58,0.72,4.43,1.89
Amel,Kanzari,5SLEAM2,1.59,3.14,1.42,4.71,2.71
Nour,Ferjani,4BI2,2.79,1.71,2.86,4.55,2.97
Samira,Saidi,5NIDS3,2.15,4.07,5.0,4.39,3.9
Mehdi,Chaabane,5SIM3,2.02,5.0,5.0,2.72,3.68
Iheb,Toumi,4SAE2,5.0,1.05,2.23,3.18,2.86
Hiba,Chaabane,4SLEAM2,4.59,3.09,3.87,3.58,3.78
Lobna,Fourati,4SAE2,3.28,5.0,5.0,2.79,4.02
Hela,Mabrouk,5TWIN2,2.03,4.19,4.72,4.46,3.85
Adel,Ben Amor,5SE2,4.83,3.39,3.8,5.0,4.25
Nizar,Jebali,5SIM3,4.03,0.9,1.79,1.35,2.02
Nabil,Jaziri,4DS5,2.29,3.5,5.0,4.33,3.78
Mourad,Jlassi,4GAMIX1,4.97,1.38,1.65,1.99,2.5
Omar,Khlifi,3B10,3.82,3.53,2.69,3.65,3.42
Farah,Sassi,4INFINI5,3.59,4.32,5.0,2.82,3.93
Siwar,Ben Salah,4IOSYS1,4.76,1.3,2.8,0.39,2.31
Emna,Nasri,5BI2,5.0,0.91,2.1,1.31,2.33
Zied,Nasri,5SAE2,3.93,2.02,1.86,0.17,2.0
Sarra,Nasri,5SLEAM2,5.0,3.65,3.49,4.97,4.27
Eya,Bouazizi,5DS5,3.49,4.89,5.0,3.44,4.2
Ali,Hamdi,5INFINI5,2.74,3.36,3.73,3.93,3.44
Chokri,Hamdi,4TWIN2,3.12,5.0,4.96,2.56,3.91
Omar,Chebbi,5SE2,4.94,2.19,2.77,0.09,2.5
Oumaima,Mansour,4TWIN2,4.67,1.09,1.5,0.96,2.06
Fethi,Khlifi,4BI2,2.74,2.42,3.12,4.59,3.22
Rym,Ben Amor,5DS5,1.48,2.03,2.8,5.0,2.83
Hela,Hamdi,4TWIN2,4.67,2.62,3.58,5.0,3.97
Rym,Bouazizi,1A20,2.38,4.27,4.3,5.0,3.99
Walid,Ben Salah,4IOSYS1,2.28,2.01,2.24,5.0,2.88
Omar,Jebali,2P1,3.08,5.0,4.35,3.93,4.09
Ghassen,Sassi,5IOSYS1,1.57,5.0,4.97,3.06,3.65
Fatma,Belkhir,5TWIN2,3.95,3.7,3.86,3.81,3.83
Salma,Turki,3A22,4.23,0.98,1.97,0.54,1.93
Iheb,Ben Amor,1A20,4.48,3.43,4.23,3.38,3.88
Mohamed,Mansour,5INFINI5,3.13,2.26,2.02,3.07,2.62
Wided,Toumi,4DS5,4.89,1.33,2.12,0.61,2.24
Hela,Turki,4DS5,5.0,3.44,4.17,4.92,4.38
Ali,Ben Amor,4DS5,4.63,1.54,1.36,1.54,2.27
Nabil,Bouazizi,1A20,1.62,2.42,2.2,5.0,2.81
Hedi,Ammar,5TWIN2,5.0,1.68,0.99,1.74,2.35
Hamza,Chebbi,3B10,2.46,2.58,1.26,5.0,2.82
Farah,Ammar,5DS5,3.73,2.66,4.2,5.0,3.9
Sarra,Ayari,5TWIN2,4.69,3.74,2.98,4.18,3.9
Sami,Abidi,3B10,3.87,4.43,5.0,4.93,4.56
Hend,Saidi,4TWIN2,5.0,3.36,3.36,4.1,3.95
Nadia,Mabrouk,4INFINI5,1.7,4.76,3.73,4.98,3.79
Haythem,Makni,4SLEAM2,2.56,2.13,2.45,5.0,3.03
Hatem,Zayani,4INFINI5,3.95,3.33,2.47,4.8,3.64
Mouna,Chebbi,5ARCTIC5,3.97,2.76,3.26,4.66,3.66
Oumaima,Ferjani,4SIM3,2.5,5.0,4.46,2.74,3.68
Wassim,Ben Ali,4SIM3,3.36,5.0,3.48,4.03,3.97
Hiba,Sassi,5NIDS3,5.0,3.35,3.3,4.28,3.98
Mariem,Trabelsi,4GAMIX1,1.76,2.31,2.98,5.0,3.02
Lina,Driss,5TWIN2,2.84,3.49,4.04,3.6,3.49
Eya,Zayani,5SLEAM2,3.84,3.16,2.87,5.0,3.72
Amine,Khemiri,5GAMIX1,2.03,4.99,5.0,3.13,3.79
Haythem,Ben Ali,5GAMIX1,3.2,3.78,4.18,3.46,3.66
Zied,Kanzari,4BI2,2.58,5.0,5.0,2.1,3.67
Khadija,Jebali,5SE2,4.3,2.15,1.33,1.37,2.29
Hatem,Cherif,4IOSYS1,3.97,3.03,2.04,3.91,3.24
Sabrine,Maaloul,5GAMIX1,3.65,4.13,3.52,4.68,3.99
Zied,Mejri,3A22,2.97,3.92,4.58,3.97,3.86
Sami,Ferjani,3A22,1.28,2.02,1.87,5.0,2.54
Karim,Gharbi,1A20,5.0,0.81,1.56,0.0,1.84
Khadija,Ayari,4SE2,4.05,3.12,2.69,4.26,3.53
Oussama,Belkhir,5IOSYS1,3.25,3.02,4.18,4.19,3.66
Khalil,Miled,4DS5,2.14,5.0,5.0,2.54,3.67
Rania,Mansour,5IOSYS1,2.82,4.05,4.34,3.86,3.77
Hichem,Saidi,3IA,1.86,4.2,5.0,5.0,4.01
Nizar,Khemiri,4BI2,4.94,0.66,1.78,1.27,2.16
Mohamed,Khemiri,2P1,4.97,3.02,3.67,4.58,4.06
Sabrine,Khemiri,3IA,2.1,4.23,4.77,2.72,3.46
Mehdi,Jaziri,4TWIN2,4.62,4.72,4.83,3.6,4.44
Foued,Driss,5INFINI5,2.11,4.55,5.0,3.56,3.81
Haythem,Toumi,5SE2,2.91,4.47,4.66,3.47,3.88
Skander,Bouazizi,5INFINI5,4.09,2.25,2.23,0.56,2.28
Sonia,Jebali,4SAE2,5.0,2.96,2.92,3.42,3.58
Eya,Kanzari,5SLEAM2,3.74,1.82,3.71,4.6,3.47
Zaineb,Cherif,2P1,2.81,3.35,4.57,4.95,3.92
Aymen,Toumi,5SAE2,2.53,5.0,4.83,3.56,3.98
Adel,Gharbi,5SAE2,3.2,2.57,1.99,5.0,3.19
Hichem,Fourati,5ARCTIC5,3.59,4.45,3.75,5.0,4.2
Fares,Sassi,5IOSYS1,2.62,4.71,3.52,5.0,3.96
Iheb,Trabelsi,3B10,2.92,4.09,3.17,4.37,3.64
Hedi,Gharbi,5GAMIX1,2.89,5.0,5.0,2.59,3.87
Haythem,Ben Amor,4NIDS3,4.76,1.97,1.26,1.23,2.31
Hatem,Nasri,5NIDS3,4.68,2.51,1.43,1.47,2.52
Tarek,Khlifi,4SE2,3.18,4.41,4.67,5.0,4.31
Hedi,Ben Ali,5BI2,1.58,2.58,1.08,4.76,2.5
Asma,Turki,5GAMIX1,3.38,4.38,3.03,3.96,3.69
Fethi,Belkhir,4SLEAM2,0.42,2.81,1.55,4.35,2.28
Ali,Haddad,5INFINI5,2.76,3.84,5.0,4.87,4.12
Wafa,Driss,5SIM3,3.43,4.08,4.38,2.83,3.68
Amine,Chaabane,5SLEAM2,5.0,2.2,4.16,4.16,3.88
Sofiene,Zayani,4ARCTIC5,3.66,2.61,3.55,4.49,3.58
Eya,Mabrouk,5NIDS3,5.0,2.52,1.76,0.06,2.34
Rim,Miled,1A20,5.0,2.53,3.96,4.7,4.05
Sonia,Bouazizi,4TWIN2,5.0,1.4,1.14,0.47,2.0
Asma,Trabelsi,5ARCTIC5,5.0,3.11,3.13,4.09,3.83
Chaima,Kanzari,2P1,5.0,4.74,2.0,4.18,3.98
Sami,Chouchene,5DS5,4.48,3.69,3.43,4.64,4.06
Siwar,Nasri,5BI2,3.28,4.07,4.22,5.0,4.14
Oumaima,Toumi,4BI2,1.65,3.22,0.78,3.76,2.35
Adel,Mansour,4ARCTIC5,4.75,2.84,1.56,1.52,2.67
Sami,Mabrouk,4SE2,4.58,1.3,0.98,1.27,2.03
Skander,Sassi,4ARCTIC5,2.97,4.33,4.62,2.58,3.62
Hend,Nasri,4SE2,2.69,3.77,3.64,5.0,3.78
Bilel,Kanzari,5SE2,5.0,2.26,2.81,1.29,2.84
Mehdi,Karoui,4NIDS3,3.69,4.74,3.9,5.0,4.33
Samira,Haddad,5SAE2,2.7,5.0,4.85,3.29,3.96
Aymen,Turki,5BI2,1.42,3.22,2.44,5.0,3.02
Oumaima,Ghanouchi,2A40,4.21,3.8,4.19,4.26,4.11
Khalil,Hamdi,4SE2,3.7,5.0,5.0,3.3,4.25
Sarra,Jebali,3IA,1.34,1.93,1.99,5.0,2.56
Khadija,Saidi,2A40,3.04,5.0,5.0,3.22,4.07
Mehdi,Slimani,5GAMIX1,3.15,3.9,3.12,5.0,3.79
Hichem,Miled,5SE2,3.48,4.33,4.94,4.3,4.26
Mehdi,Rekik,5IOSYS1,3.29,1.33,1.8,0.01,1.61
Wided,Baccouche,4SIM3,4.74,1.07,1.82,0.0,1.91
Amina,Jebali,3IA,3.69,3.2,4.68,3.82,3.85
Lobna,Zayani,4TWIN2,3.57,1.85,1.78,0.69,1.97
Hedi,Haddad,1A20,4.02,3.57,2.85,4.16,3.65
Chaima,Lahmar,5GAMIX1,4.97,3.01,3.14,4.21,3.83
Khalil,Zayani,4BI2,1.62,3.23,2.84,5.0,3.17
Iheb,Fourati,4DS5,2.02,5.0,5.0,4.01,4.01
Sami,Sassi,5BI2,4.84,0.73,1.83,1.75,2.29
Bilel,Baccouche,2A40,2.88,5.0,5.0,3.93,4.2
Amina,Chouchene,5SIM3,4.58,0.54,2.06,0.0,1.79
Ismail,Ayari,5DS5,4.26,2.25,4.39,3.93,3.71
Manel,Miled,3IA,5.0,1.0,3.57,0.72,2.57
Lina,Guettari,4IOSYS1,2.51,3.13,3.87,3.37,3.22
Oumaima,Zouari,5ARCTIC5,2.83,5.0,5.0,1.55,3.59
Yasmine,Chebbi,4INFINI5,1.9,3.11,2.96,4.41,3.09
Khalil,Fourati,5INFINI5,2.63,4.36,4.26,3.4,3.66
Dorra,Hamdi,3IA,2.34,2.13,2.94,4.41,2.96
Nizar,Khlifi,5GAMIX1,5.0,0.91,0.92,0.0,1.71
Ghassen,Gharbi,4DS5,1.29,2.17,1.98,5.0,2.61
Wided,Khlifi,4INFINI5,1.45,3.95,4.84,3.75,3.5
Nadia,Karoui,4GAMIX1,3.25,3.6,4.83,4.17,3.96
Wafa,Fourati,4GAMIX1,3.12,3.18,3.39,4.41,3.53
Rami,Ammar,3B10,3.03,4.81,4.8,4.62,4.31
Hedi,Karoui,1A20,2.56,4.65,4.64,2.76,3.65
Khadija,Trabelsi,5SAE2,2.05,4.39,3.95,4.13,3.63
Yasmine,Abidi,5DS5,5.0,2.64,1.16,1.16,2.49
Olfa,Mansour,4GAMIX1,5.0,2.69,0.56,2.08,2.58
Haythem,Lahmar,4SE2,5.0,0.4,2.94,1.03,2.34
Olfa,Baccouche,5DS5,1.17,3.27,2.15,5.0,2.9
Wided,Rekik,4BI2,2.4,4.12,2.77,4.91,3.55
Bilel,Mejri,4TWIN2,0.81,2.54,1.87,5.0,2.55
Chokri,Jaziri,4ARCTIC5,2.01,4.02,5.0,3.0,3.51
Olfa,Trabelsi,5INFINI5,1.6,5.0,4.47,3.89,3.74
Mariem,Makni,1A20,1.87,4.84,4.34,3.47,3.63
Karim,Maaloul,4ARCTIC5,5.0,2.03,1.99,2.13,2.79
Sami,Toumi,3IA,2.98,4.73,4.02,2.54,3.57
Sonia,Nasri,5INFINI5,2.62,4.47,4.83,3.62,3.88
Karim,Khlifi,4IOSYS1,5.0,2.99,3.45,4.52,3.99
Sarra,Haddad,4INFINI5,2.36,4.37,4.9,3.79,3.85
Ines,Chaabane,5SLEAM2,1.74,5.0,5.0,2.56,3.57
Ines,Ben Salah,5SE2,2.65,4.88,4.47,3.4,3.85
Eya,Chaabane,5ARCTIC5,1.01,2.35,2.01,4.08,2.36
Sonia,Ben Amor,4DS5,4.76,3.2,4.49,4.28,4.19
Adel,Cherif,4IOSYS1,5.0,2.45,1.6,0.51,2.39
Eya,Ayari,4IOSYS1,3.8,2.52,2.4,1.04,2.44
Amel,Ben Amor,5BI2,5.0,2.49,1.82,1.15,2.62
Rym,Ferjani,5SAE2,2.31,4.51,5.0,5.0,4.2
Bilel,Hamdi,2P1,4.62,3.91,4.4,4.72,4.41
Rami,Toumi,5GAMIX1,1.6,5.0,4.93,2.06,3.4
Wassim,Ferjani,5INFINI5,2.8,3.64,2.53,5.0,3.49
Nadia,Bouazizi,4SLEAM2,1.55,1.76,3.98,4.87,3.04
Omar,Mansour,5ARCTIC5,2.5,4.55,4.4,2.78,3.56
Amina,Turki,5TWIN2,5.0,2.46,1.68,0.7,2.46
Lobna,Chaabane,5SLEAM2,2.16,4.95,4.24,3.59,3.74
Hatem,Sassi,3A22,3.75,4.3,2.58,4.95,3.89
Omar,Mejri,4DS5,2.09,4.0,3.06,4.2,3.33
Lina,Lahmar,5SE2,3.64,3.62,4.73,4.65,4.16
Oumaima,Mejri,3B10,5.0,1.18,2.24,1.1,2.38
Chaima,Driss,4SAE2,5.0,0.62,1.63,1.5,2.19
Ghassen,Mejri,5INFINI5,3.76,3.03,3.07,4.52,3.59
Iheb,Khlifi,4SE2,2.55,4.44,4.64,3.63,3.82
Khadija,Ammar,4INFINI5,1.61,5.0,5.0,2.27,3.47
Mohamed,Turki,5GAMIX1,3.49,3.05,1.44,5.0,3.25
Sofiene,Haddad,3A22,1.86,5.0,4.31,4.06,3.81
Sarra,Karoui,5SE2,2.1,5.0,5.0,3.59,3.92
Chokri,Maaloul,5DS5,4.15,3.89,3.89,4.94,4.22
Sofiene,Trabelsi,4GAMIX1,2.88,5.0,4.9,3.15,3.98
Chaima,Mansour,5INFINI5,1.12,3.13,2.71,3.99,2.74
Tarek,Ammar,5ARCTIC5,3.27,5.0,4.87,3.47,4.15
Adel,Ghanouchi,5GAMIX1,4.22,1.06,2.58,0.58,2.11
Hamza,Ayari,5SE2,1.88,3.89,4.95,5.0,3.93
Zied,Karoui,5BI2,1.1,4.56,3.98,2.76,3.1
Oussama,Zouari,3IA,2.76,5.0,5.0,2.67,3.86
Ahmed,Mejri,4SLEAM2,4.6,3.11,2.33,2.3,3.08
Hedi,Slimani,2A40,2.02,4.98,4.5,4.06,3.89
Youssef,Karoui,1A20,4.98,0.59,3.45,0.97,2.5
Amine,Khlifi,2P1,4.56,3.09,3.1,4.57,3.83
Mehdi,Zouari,4INFINI5,5.0,3.1,4.08,4.12,4.08
Wafa,Zayani,1A20,2.24,5.0,4.88,3.77,3.97
Skander,Ghanouchi,4NIDS3,2.5,2.15,1.83,3.49,2.49
Siwar,Bouazizi,5SIM3,1.15,3.31,3.25,5.0,3.18
Chaima,Chebbi,2P1,4.71,1.51,2.32,0.56,2.27
Sarra,Lahmar,5SAE2,2.58,4.21,5.0,2.35,3.54
Walid,Trabelsi,1A20,2.05,2.33,3.01,3.73,2.78
Rami,Nasri,5SIM3,5.0,0.83,1.81,0.99,2.16
Amine,Zouari,3B10,4.54,3.29,4.12,4.79,4.19
Sabrine,Chebbi,4IOSYS1,2.85,5.0,4.49,2.82,3.79
Amel,Jebali,5DS5,2.72,4.75,4.97,2.48,3.73
Hichem,Zayani,5SIM3,3.12,4.43,3.73,4.82,4.02
Mariem,Gharbi,5SAE2,5.0,1.56,1.88,0.67,2.28
Skander,Ferjani,5SIM3,4.47,2.11,0.97,0.0,1.89
Rym,Zayani,4INFINI5,5.0,3.26,3.98,4.04,4.07
Asma,Baccouche,4BI2,5.0,2.61,4.94,4.05,4.15
Mariem,Driss,4DS5,2.23,3.62,1.57,5.0,3.1
Sonia,Fourati,5SAE2,3.83,1.45,2.23,1.94,2.36
Fethi,Kanzari,5SAE2,5.0,1.35,3.04,1.47,2.71
Hatem,Trabelsi,2A40,1.71,3.81,5.0,3.96,3.62
Fares,Trabelsi,4GAMIX1,1.38,4.41,5.0,3.39,3.55
Siwar,Ben Ali,4IOSYS1,1.52,4.75,4.68,4.47,3.86
Chaima,Nasri,4SLEAM2,4.94,2.63,3.74,4.48,3.95
Wassim,Nasri,1A20,2.1,2.42,3.01,5.0,3.13
Eya,Ben Ali,4IOSYS1,1.77,5.0,4.67,3.59,3.76
Nour,Chebbi,5SE2,4.44,2.7,2.63,0.75,2.63
Mohamed,Mejri,5SLEAM2,3.05,4.72,4.41,3.98,4.04
Marwen,Nasri,4TWIN2,4.41,2.13,1.94,0.62,2.27
Foued,Abidi,5NIDS3,4.27,3.39,3.98,3.88,3.88
Mouna,Chaabane,5SAE2,1.71,4.22,5.0,1.97,3.22
Lina,Chebbi,5SLEAM2,1.01,2.54,2.19,5.0,2.68
Nizar,Gharbi,5SIM3,3.74,5.0,5.0,4.55,4.57
Lotfi,Makni,4INFINI5,1.82,2.57,2.84,4.69,2.98
Fethi,Ghanouchi,5SE2,3.51,4.94,2.35,4.5,3.83
Walid,Mansour,4INFINI5,4.22,1.9,2.13,1.04,2.32
Mehdi,Mabrouk,5SAE2,2.05,3.14,3.18,5.0,3.34
Oussama,Miled,4GAMIX1,4.46,2.42,2.07,1.77,2.68
Marwen,Belkhir,1A20,3.14,4.39,4.83,3.44,3.95
Ismail,Slimani,4SE2,2.22,3.72,5.0,5.0,3.98
Amel,Jaziri,3B10,3.1,4.72,4.11,4.25,4.04
Haythem,Khemiri,4SLEAM2,1.5,2.94,1.74,5.0,2.8
Amina,Gharbi,4SIM3,3.58,4.02,3.87,4.3,3.94
Meriem,Rekik,4TWIN2,2.56,5.0,5.0,3.57,4.03
Oumaima,Belkhir,3A22,2.03,2.7,1.75,4.95,2.86
Anis,Makni,5SAE2,5.0,2.55,3.28,3.15,3.49
Zaineb,Mansour,5SE2,2.05,4.21,1.48,4.67,3.1
Wafa,Mansour,5DS5,2.21,4.21,2.88,4.15,3.36
Zied,Guettari,4INFINI5,4.69,1.79,3.6,3.95,3.51
Hiba,Gharbi,5GAMIX1,2.17,5.0,5.0,1.94,3.53
Rania,Ben Ali,5SLEAM2,3.42,3.45,4.19,4.77,3.96
Sami,Khlifi,4BI2,1.21,5.0,5.0,3.52,3.68
Fares,Gharbi,1A20,1.89,2.61,2.32,5.0,2.96
Ahmed,Bouazizi,5TWIN2,4.14,1.9,2.35,3.65,3.01
Wided,Makni,3A22,2.5,4.9,3.88,4.71,4.0
