first_name,last_name,gender,age,nationality,hard_skills,soft_skills,teamwork,creativity,class
Mourad,Jaziri,Male,22,Tunisian,3.12,3.02,2.79,1.84,5SE66
Mohamed,Belkhir,Male,21,Tunisian,2.36,4.58,0.13,1.34,5SE66
Hatem,Sassi,Male,25,Tunisian,0.26,3.61,2.85,4.54,5SE66
Rania,Karoui,Female,18,Tunisian,1.15,4.02,1.92,1.68,5SE66
Bilel,Karoui,Male,21,Tunisian,1.26,4.94,3.46,4.48,5SE66
Marwen,Maaloul,Male,18,Tunisian,2.01,2.97,1.63,2.88,5SE66
Tarek,Karoui,Male,20,Tunisian,0.49,1.95,3.39,3.27,5SE66
Marwen,Rekik,Male,25,Tunisian,3.8,0.73,3.49,0.08,5SE66
Eya,Zayani,Female,21,Tunisian,3.07,3.86,4.01,4.1,5SE66
Fatma,Rekik,Female,20,Tunisian,3.66,3.7,1.34,0.42,5SE66
Ismail,Chouchene,Male,21,Tunisian,1.5,3.81,1.17,0.83,5SE66
Nabil,Mabrouk,Male,24,Tunisian,1.28,2.4,3.94,2.81,5SE66
Adel,Mohamed,Male,25,Libyan,3.72,2.51,4.48,2.95,5SE66
Fethi,Maaloul,Male,25,Tunisian,4.91,0.6,3.03,2.42,5SE66
Amine,Ben Ali,Male,19,Tunisian,0.57,3.63,3.68,4.14,5SE66
Ines,Zayani,Female,19,Tunisian,3.36,4.7,2.43,4.18,5SE66
Hatem,Belkhir,Male,19,Tunisian,0.8,4.72,3.17,4.27,5SE66
Meriem,Guettari,Female,18,Tunisian,2.02,2.68,1.67,0.79,5SE66
Mourad,Cherif,Male,20,Tunisian,2.23,2.37,3.65,0.37,3B27
Bouchra,Bennani,Female,24,Moroccan,0.45,1.22,2.46,0.09,3B27
Hend,Sassi,Female,18,Tunisian,3.31,4.28,3.38,0.93,3B27
Oumaima,Fourati,Female,22,Tunisian,0.75,2.02,1.68,4.35,3B27
Wassim,Bouazizi,Male,20,Tunisian,2.0,2.1,0.3,1.61,3B27
Rabah,Haddad,Male,22,Algerian,3.87,0.84,2.16,2.48,3B27
Bilel,Mabrouk,Male,20,Tunisian,4.58,1.78,3.01,1.66,3B27
Sabrine,Saidi,Female,18,Tunisian,0.97,4.22,4.5,1.78,3B27
Ghada,Ben Salah,Female,20,Tunisian,3.33,3.07,3.66,3.78,3B27
Amel,Hamdi,Female,21,Tunisian,0.47,3.09,0.72,3.82,3B27
Adjoua,Koffi,Female,24,Ivorian,3.01,1.89,2.53,3.69,3B27
Chaima,Karoui,Female,24,Tunisian,1.96,1.29,2.09,2.96,3B27
Walid,Saidi,Male,20,Tunisian,4.7,2.96,4.18,4.61,3B27
Aymen,Nasri,Male,24,Tunisian,1.24,0.05,3.59,1.01,3B27
Djillali,Touati,Male,20,Algerian,4.54,1.26,1.94,1.86,3B27
Khalil,Nasri,Male,24,Tunisian,4.24,3.81,1.28,1.25,3B27
Hatem,Abidi,Male,43,Tunisian,3.9,1.75,0.57,2.76,3B27
Lotfi,Ghanouchi,Male,20,Tunisian,0.42,0.89,3.18,2.71,3B27
Foued,Makni,Male,25,Tunisian,2.68,0.28,1.28,0.81,3B27
Ousmane,Diop,Male,18,Senegalese,0.05,1.03,4.55,0.81,3B27
Mouna,Zouari,Female,22,Tunisian,3.46,4.92,4.8,0.08,3B27
Ali,Abidi,Male,30,Tunisian,0.74,4.6,1.5,2.87,3B27
Foued,Fourati,Male,19,Tunisian,2.31,0.61,2.47,2.03,3B27
Skander,Zayani,Male,20,Tunisian,0.36,4.26,0.04,1.57,3B27
Emna,Saidi,Female,24,Tunisian,3.79,4.1,3.34,1.44,3B27
Amine,Chebbi,Male,18,Tunisian,0.14,3.63,3.49,0.04,5NIDS51
Nadia,Gharbi,Female,25,Tunisian,4.76,0.7,1.04,0.78,5NIDS51
Asma,Chouchene,Female,25,Tunisian,3.15,0.21,0.29,2.36,5NIDS51
Pape,Diop,Male,19,Senegalese,3.22,1.2,0.65,4.46,5NIDS51
Omar,Haddad,Male,23,Tunisian,3.35,0.79,2.29,3.97,5NIDS51
Mohamed,Kante,Male,22,Guinean,2.0,1.52,1.15,3.86,5NIDS51
Omar,Ayari,Male,22,Tunisian,2.82,0.49,1.98,4.25,5NIDS51
Tarek,Ayari,Male,21,Tunisian,1.64,3.57,0.69,2.92,5NIDS51
Hedi,Ben Salah,Male,22,Tunisian,0.43,0.38,2.01,4.26,5NIDS51
Diarra,Toure,Female,20,Malian,3.23,2.74,2.19,3.99,5NIDS51
Omar,Mabrouk,Male,25,Tunisian,0.71,1.92,3.62,2.83,5NIDS51
Hichem,Ben Ali,Male,24,Tunisian,2.07,5.0,4.83,2.75,5NIDS51
Mehdi,Bouazizi,Male,23,Tunisian,2.29,0.9,1.39,1.12,5NIDS51
Samira,Gharbi,Female,23,Tunisian,1.23,2.16,1.74,2.6,5NIDS51
Manel,Ben Salah,Female,18,Tunisian,4.3,1.94,2.07,0.31,5NIDS51
Oumaima,Toumi,Female,25,Tunisian,2.83,3.6,4.93,0.91,5NIDS51
Fatoumata,Sidibe,Female,20,Malian,2.73,4.85,4.94,0.22,5NIDS51
Fares,Karoui,Male,24,Tunisian,4.9,0.79,2.18,0.5,5NIDS51
Andre,Abanda,Male,21,Cameroonian,3.95,3.75,4.4,2.72,5NIDS51
Rym,Chebbi,Female,19,Tunisian,3.69,2.84,4.02,0.69,5NIDS51
Lobna,Zayani,Female,21,Tunisian,0.96,1.46,1.58,0.04,5NIDS51
Skander,Slimani,Male,23,Tunisian,3.25,4.81,2.07,1.67,5NIDS51
Wafa,Haddad,Female,21,Tunisian,3.99,0.31,4.16,1.99,5NIDS51
Siwar,Ben Ali,Female,20,Tunisian,1.59,2.79,0.73,0.23,5NIDS51
Olfa,Belkhir,Female,21,Tunisian,1.12,4.75,3.33,1.6,5NIDS51
Sonia,Jaziri,Female,22,Tunisian,3.87,1.27,3.79,2.83,5NIDS51
Mariem,Guettari,Female,23,Tunisian,4.54,4.73,3.41,4.84,5NIDS51
Sofiene,Slimani,Male,18,Tunisian,3.13,4.63,1.1,2.44,2P60
Salma,Jlassi,Female,22,Tunisian,4.01,2.76,2.45,2.93,2P60
Adel,Hamdi,Male,24,Tunisian,0.29,1.38,2.23,0.07,2P60
Cyrine,Fourati,Female,22,Tunisian,3.08,2.35,0.06,1.61,2P60
Lotfi,Cherif,Male,21,Tunisian,3.0,3.14,0.69,1.61,2P60
Olfa,Chouchene,Female,21,Tunisian,4.41,4.75,2.15,0.15,2P60
Amina,Makni,Female,25,Tunisian,2.07,1.56,3.01,2.55,2P60
Anis,Jaziri,Male,23,Tunisian,1.5,1.61,4.21,4.92,2P60
Omar,Hamdi,Male,22,Tunisian,3.87,2.4,0.3,3.83,2P60
Marwen,Ammar,Male,24,Tunisian,2.19,2.56,2.18,4.87,2P60
Fethi,Trabelsi,Male,23,Tunisian,0.0,2.69,4.53,4.71,2P60
Chokri,Zouari,Male,22,Tunisian,0.08,0.54,3.15,1.17,2P60
Emna,Driss,Female,25,Tunisian,1.24,0.39,1.0,3.58,2P60
Iheb,Belkhir,Male,22,Tunisian,2.95,4.42,0.04,4.12,2P60
Latifa,Saidi,Female,24,Moroccan,0.04,1.95,2.34,2.41,2P60
Koffi,Diallo,Male,20,Ivorian,3.18,3.97,1.4,1.47,2P60
Khadija,Mansour,Female,18,Tunisian,2.93,2.49,2.03,1.86,2P60
Sabrine,Chebbi,Female,23,Tunisian,1.27,4.67,4.83,4.36,2P60
Farah,Bouazizi,Female,22,Tunisian,4.97,0.52,3.71,4.09,2P60
Olfa,Jaziri,Female,20,Tunisian,1.35,2.49,4.65,4.58,2P60
Amel,Ben Ali,Female,19,Tunisian,0.71,3.22,2.93,3.41,2P60
Marwen,Jlassi,Male,18,Tunisian,3.0,3.93,1.67,4.51,2P60
Amel,Jebali,Female,24,Tunisian,0.52,3.04,4.46,4.87,2P60
Ndeye,Diouf,Female,21,Senegalese,0.56,4.78,4.35,4.16,2P60
Karim,Slimani,Male,24,Tunisian,4.53,2.11,1.05,3.36,2P60
Mouna,Slimani,Female,25,Tunisian,1.55,1.14,3.49,0.22,2P60
Mehdi,Mejri,Male,43,Tunisian,2.25,0.3,3.65,1.2,2P60
Karim,Zayani,Male,21,Tunisian,4.09,1.97,3.52,4.99,2P60
Olfa,Slimani,Female,22,Tunisian,4.89,4.0,1.09,3.59,2P60
Samira,Cherif,Female,19,Tunisian,1.8,2.61,2.93,4.17,2P60
Sonia,Maaloul,Female,22,Tunisian,0.74,3.65,0.72,4.51,2P60
Salma,Maaloul,Female,19,Tunisian,1.78,0.15,2.73,4.51,2P60
Fatma,Mabrouk,Female,19,Tunisian,4.06,2.7,4.63,1.05,4NIDS84
Cyrine,Turki,Female,21,Tunisian,3.12,4.08,0.8,3.64,4NIDS84
Amadou,Keita,Male,20,Guinean,0.39,0.72,1.15,1.02,4NIDS84
Rym,Fourati,Female,24,Tunisian,1.94,4.71,1.94,0.86,4NIDS84
Naima,Benjelloun,Female,19,Moroccan,2.58,4.31,2.23,1.23,4NIDS84
Bechir,Khemiri,Male,23,Tunisian,2.9,3.09,2.85,3.82,4NIDS84
Hela,Gharbi,Female,23,Tunisian,1.33,3.14,1.46,3.57,4NIDS84
Hend,Ghanouchi,Female,23,Tunisian,3.08,0.18,1.53,3.1,4NIDS84
Ali,Khemiri,Male,20,Tunisian,2.78,2.33,0.54,4.74,4NIDS84
Nabil,Chebbi,Male,21,Tunisian,0.69,3.12,4.88,0.95,4NIDS84
Aymen,Guettari,Male,18,Tunisian,4.77,1.59,1.88,0.85,4NIDS84
Chantal,Bouba,Female,19,Cameroonian,1.11,4.5,4.41,3.9,4NIDS84
Sarra,Mabrouk,Female,18,Tunisian,1.99,1.73,1.44,1.62,4NIDS84
Rym,Ben Salah,Female,25,Tunisian,4.58,0.15,0.56,1.2,4NIDS84
Hedi,Turki,Male,26,Tunisian,3.31,4.91,0.65,4.64,4NIDS84
Anis,Slimani,Male,19,Tunisian,1.66,0.79,2.74,1.45,4NIDS84
Awa,Diallo,Female,20,Malian,4.58,1.32,4.93,4.47,4NIDS84
Mohamed,Saidi,Male,18,Tunisian,0.11,0.07,0.31,0.52,4NIDS84
Sonia,Ben Ali,Female,25,Tunisian,4.8,2.61,1.03,4.82,4NIDS84
Khadija,Turki,Female,19,Tunisian,3.12,2.03,0.19,4.22,4NIDS84
Oussama,Mabrouk,Male,23,Tunisian,4.08,4.03,0.01,3.12,4NIDS84
Siwar,Hamdi,Female,23,Tunisian,2.7,3.46,3.96,3.76,4NIDS84
Nour,Ben Ali,Female,20,Tunisian,0.3,0.99,2.37,1.43,4NIDS84
Walid,Ammar,Male,22,Tunisian,2.47,3.14,1.26,0.35,4NIDS84
Asma,Driss,Female,21,Tunisian,2.58,4.3,3.51,4.48,4NIDS84
Coumba,Fall,Female,35,Senegalese,0.06,2.16,2.49,2.81,4NIDS84
Rym,Lahmar,Female,23,Tunisian,1.97,3.66,0.59,4.37,4NIDS84
Ines,Nasri,Female,18,Tunisian,2.16,2.36,4.73,1.26,4NIDS84
Mariem,Khemiri,Female,24,Tunisian,1.67,3.59,2.3,2.37,1A86
Yasmine,Guettari,Female,18,Tunisian,2.18,2.4,4.77,2.65,1A86
Hend,Karoui,Female,44,Tunisian,3.08,0.89,2.92,2.98,1A86
Leila,Khlifi,Female,18,Tunisian,2.04,4.45,1.37,0.23,1A86
Amel,Zouari,Female,24,Tunisian,1.25,0.29,4.22,0.52,1A86
Karim,Gharbi,Male,21,Tunisian,2.96,4.48,1.85,0.56,1A86
Amenan,Kouassi,Female,25,Ivorian,4.8,2.02,2.6,0.85,1A86
Oussama,Zayani,Male,19,Tunisian,0.0,0.63,4.59,0.16,1A86
Amine,Lahmar,Male,19,Tunisian,4.94,0.67,1.73,2.4,1A86
Fares,Khemiri,Male,20,Tunisian,3.13,1.55,3.08,1.64,1A86
Nabil,Fourati,Male,22,Tunisian,2.86,1.31,4.46,3.49,1A86
Zohra,Brahimi,Female,22,Algerian,4.54,2.47,2.45,0.83,1A86
Mourad,Chebbi,Male,25,Tunisian,1.37,3.63,1.6,2.7,1A86
Ibrahima,Sarr,Male,23,Senegalese,3.75,0.8,0.37,2.52,1A86
Ghada,Khlifi,Female,22,Tunisian,2.15,0.94,0.14,4.47,1A86
Chaima,Jlassi,Female,21,Tunisian,0.69,4.71,2.26,0.62,1A86
Ghassen,Baccouche,Male,18,Tunisian,2.04,1.05,2.47,3.36,1A86
Sarra,Fourati,Female,23,Tunisian,0.37,0.74,2.14,1.15,1A86
Meriem,Zayani,Female,18,Tunisian,0.57,4.31,4.47,4.27,1A86
Hela,Khemiri,Female,24,Tunisian,3.13,3.65,0.26,1.44,1A86
Aissatou,Kante,Female,21,Guinean,0.35,3.11,2.53,4.51,1A86
Omar,Zouari,Male,20,Tunisian,3.97,4.41,3.31,1.45,1A86
Eya,Mabrouk,Female,22,Tunisian,0.61,1.08,0.47,0.35,1A86
Fatma,Zayani,Female,23,Tunisian,4.74,0.87,0.07,1.33,1A86
Abdoulaye,Ndiaye,Male,20,Senegalese,0.75,4.09,1.17,4.96,1A86
Rania,Lahmar,Female,19,Tunisian,4.96,3.51,2.87,1.04,1A86
Siwar,Driss,Female,19,Tunisian,0.58,4.91,2.92,4.49,1A86
Nathalie,Tchinda,Female,19,Cameroonian,2.31,1.12,1.45,1.69,1A86
Wassim,Slimani,Male,24,Tunisian,2.03,2.8,4.13,2.02,1A86
Hatem,Saidi,Male,23,Tunisian,1.76,1.32,4.78,1.79,1A86
Oumaima,Maaloul,Female,18,Tunisian,0.97,0.35,3.75,0.87,1A86
Hiba,Nasri,Female,20,Tunisian,4.45,0.46,1.82,2.66,5SLEAM90
Oumaima,Ammar,Female,22,Tunisian,1.66,0.48,3.55,1.89,5SLEAM90
Hedi,Mabrouk,Male,24,Tunisian,2.83,2.69,4.01,2.47,5SLEAM90
Samir,Benali,Male,26,Algerian,2.35,3.47,0.08,4.21,5SLEAM90
Khadija,Trabelsi,Female,25,Tunisian,2.62,2.02,2.41,2.95,5SLEAM90
Farida,Abdullah,Female,25,Libyan,2.93,4.7,1.6,1.56,5SLEAM90
Mehdi,Ben Ali,Male,22,Tunisian,4.99,4.4,2.27,3.41,5SLEAM90
Mohamed,Jaziri,Male,23,Tunisian,3.33,4.46,3.42,4.62,5SLEAM90
Esther,Oumarou,Female,19,Cameroonian,2.07,3.05,0.82,0.52,5SLEAM90
Adel,Jebali,Male,23,Tunisian,1.66,0.21,3.43,4.44,5SLEAM90
Hend,Baccouche,Female,21,Tunisian,0.6,1.43,2.37,2.8,5SLEAM90
Hedi,Baccouche,Male,23,Tunisian,4.14,3.66,4.11,3.31,5SLEAM90
Juliette,Njoya,Female,25,Cameroonian,2.59,4.19,0.26,0.02,5SLEAM90
Sonia,Turki,Female,23,Tunisian,1.91,3.59,3.13,0.49,5SLEAM90
Hicham,Haddad,Male,19,Moroccan,1.21,1.77,3.61,1.62,5SLEAM90
Dorra,Fourati,Female,20,Tunisian,0.37,3.85,2.0,0.59,5SLEAM90
Abdoulaye,Kouame,Male,25,Ivorian,3.61,4.83,0.71,0.95,5SLEAM90
Karim,Baccouche,Male,25,Tunisian,0.56,1.41,3.72,0.87,5SLEAM90
Fethi,Gharbi,Male,18,Tunisian,2.9,1.12,1.22,2.92,5SLEAM90
Fethi,Lahmar,Male,23,Tunisian,4.0,1.08,1.05,4.65,5SLEAM90
Chaima,Baccouche,Female,23,Tunisian,2.33,3.84,4.13,2.28,5SLEAM90
Amina,Chebbi,Female,25,Tunisian,0.7,3.48,4.25,0.21,5SLEAM90
Wassim,Cherif,Male,21,Tunisian,1.21,1.82,1.32,3.92,5SLEAM90
Ali,Turki,Male,20,Tunisian,4.74,0.46,2.25,0.39,5SLEAM90
Foued,Mabrouk,Male,21,Tunisian,2.14,2.48,1.71,2.28,5SLEAM90
Olfa,Maaloul,Female,21,Tunisian,2.84,3.02,4.72,2.66,5SLEAM90
Nizar,Jaziri,Male,21,Tunisian,3.1,4.77,4.51,2.42,5SLEAM90
Cyrine,Zayani,Female,18,Tunisian,3.38,0.7,2.98,1.69,2P77
Siwar,Karoui,Female,25,Tunisian,0.86,1.49,0.54,0.74,2P77
Aymen,Sassi,Male,21,Tunisian,4.08,4.47,0.37,0.86,2P77
Meriem,Toumi,Female,22,Tunisian,1.68,1.6,4.95,3.58,2P77
Tarek,Saidi,Male,25,Tunisian,1.73,3.92,0.94,4.25,2P77
Mohamed,Mansour,Male,25,Tunisian,3.69,1.91,0.38,3.96,2P77
Nadia,Zayani,Female,24,Tunisian,2.58,0.27,3.0,2.27,2P77
Hend,Mejri,Female,22,Tunisian,2.37,1.56,0.61,1.83,2P77
Bilel,Maaloul,Male,20,Tunisian,4.65,4.13,1.25,3.46,2P77
Youssef,Khlifi,Male,18,Tunisian,3.02,4.66,2.57,4.02,2P77
Khalil,Zayani,Male,25,Tunisian,0.99,4.68,2.91,2.61,2P77
Sabrine,Belkhir,Female,20,Tunisian,4.46,4.84,1.6,2.07,2P77
Aymen,Belkhir,Male,19,Tunisian,2.16,3.14,0.31,2.13,2P77
Khadija,Driss,Female,34,Tunisian,1.75,2.42,0.84,0.3,2P77
Fatiha,Touati,Female,39,Algerian,4.68,0.18,2.8,4.49,2P77
Ismail,Sassi,Male,19,Tunisian,2.96,3.77,0.6,2.58,2P77
Wided,Khemiri,Female,20,Tunisian,3.04,3.32,2.62,0.52,2P77
Aicha,Dahmani,Female,23,Algerian,3.77,1.17,2.44,4.49,2P77
Wided,Ben Salah,Female,25,Tunisian,2.0,4.24,2.68,3.86,2P77
Amel,Jlassi,Female,19,Tunisian,3.09,2.22,3.91,4.12,2P77
Tarek,Cherif,Male,20,Tunisian,0.15,3.81,1.22,2.28,2P77
Rim,Bouazizi,Female,21,Tunisian,5.0,1.69,4.63,1.24,2P77
Hela,Guettari,Female,18,Tunisian,4.49,0.14,2.09,3.26,2P77
Ismail,Jlassi,Male,25,Tunisian,1.62,4.64,2.17,1.73,2P77
Lina,Makni,Female,21,Tunisian,2.31,1.32,1.73,2.32,2P77
Ahmed,Mansouri,Male,18,Algerian,4.84,4.59,0.24,2.87,2P77
Cyrine,Ayari,Female,27,Tunisian,1.9,2.13,2.34,0.5,2P96
Rami,Turki,Male,19,Tunisian,2.48,4.67,0.55,2.91,2P96
Rim,Khemiri,Female,18,Tunisian,1.49,3.29,4.8,2.46,2P96
Diarra,Diallo,Female,25,Malian,3.04,1.73,0.64,1.47,2P96
Anis,Mabrouk,Male,19,Tunisian,1.16,0.75,4.58,4.02,2P96
Amina,Mansour,Female,25,Tunisian,3.48,0.29,2.86,4.81,2P96
Fatma,Belkhir,Female,20,Tunisian,1.37,4.78,2.53,1.77,2P96
Mouna,Jaziri,Female,18,Tunisian,0.8,2.77,0.76,4.44,2P96
Cyrine,Rekik,Female,25,Tunisian,1.68,0.8,1.16,3.66,2P96
Samba,Fall,Male,23,Senegalese,0.74,1.55,4.88,0.2,2P96
Wafa,Lahmar,Female,20,Tunisian,4.52,1.39,0.45,0.41,2P96
Sami,Belkhir,Male,34,Tunisian,3.02,4.16,4.73,2.56,2P96
Aminata,Gueye,Female,22,Senegalese,4.01,2.79,4.77,4.37,2P96
Fatima,Hassani,Female,18,Algerian,4.02,3.89,2.13,3.54,2P96
Amadou,Sylla,Male,21,Guinean,4.62,0.37,3.95,0.74,2P96
Aymen,Ben Salah,Male,20,Tunisian,1.02,4.24,2.73,1.87,2P96
Leila,Gharbi,Female,19,Tunisian,3.67,0.02,3.21,2.99,2P96
Cyrine,Mansour,Female,25,Tunisian,2.37,4.79,4.39,0.04,2P96
Rami,Mejri,Male,18,Tunisian,4.66,0.28,3.41,3.5,2P96
Imane,Mansouri,Female,19,Moroccan,1.02,0.83,4.44,1.28,2P96
Bilel,Guettari,Male,24,Tunisian,2.59,1.04,1.7,0.82,2P96
Sarra,Nasri,Female,25,Tunisian,3.2,3.12,3.37,1.25,2P96
Rym,Trabelsi,Female,20,Tunisian,4.92,4.51,0.56,2.04,2P96
Hiba,Chebbi,Female,25,Tunisian,2.96,0.43,4.94,1.69,2P96
Amina,Khemiri,Female,42,Tunisian,2.22,0.65,2.44,0.68,2P96
Yasmine,Ben Salah,Female,19,Tunisian,4.78,0.67,2.3,2.91,2P96
Skander,Zouari,Male,21,Tunisian,2.41,3.35,2.05,2.95,2P96
Marwen,Ayari,Male,19,Tunisian,2.35,0.66,1.53,3.96,2P96
Walid,Khemiri,Male,22,Tunisian,4.21,2.84,5.0,4.71,2P96
Rachid,Mansouri,Male,19,Moroccan,0.17,1.76,2.65,2.28,2P96
Mourad,Trabelsi,Male,21,Tunisian,4.76,3.67,2.02,3.95,2P96
Rym,Bouazizi,Female,19,Tunisian,2.99,0.53,0.06,2.65,5SAE72
Hiba,Lahmar,Female,27,Tunisian,4.03,4.1,2.24,1.35,5SAE72
Kheira,Dahmani,Female,23,Algerian,2.92,1.93,4.58,1.85,5SAE72
Adel,Guettari,Male,24,Tunisian,0.16,4.6,2.01,4.86,5SAE72
Ines,Lahmar,Female,18,Tunisian,3.77,1.18,4.49,0.36,5SAE72
Sami,Jlassi,Male,24,Tunisian,2.92,4.8,1.58,2.25,5SAE72
Sonia,Haddad,Female,30,Tunisian,0.24,0.49,2.72,3.52,5SAE72
Wided,Maaloul,Female,18,Tunisian,4.06,4.01,1.07,3.45,5SAE72
Amine,Belkhir,Male,19,Tunisian,0.29,4.4,3.44,3.28,5SAE72
Rym,Makni,Female,25,Tunisian,3.67,2.72,2.38,4.46,5SAE72
Emna,Mabrouk,Female,20,Tunisian,4.97,4.95,1.1,1.63,5SAE72
Zineb,Alaoui,Female,25,Moroccan,2.89,1.02,1.78,4.14,5SAE72
Emna,Ammar,Female,22,Tunisian,2.39,1.14,1.81,4.7,5SAE72
Salma,Cherif,Female,24,Tunisian,3.79,3.21,0.29,4.08,5SAE72
Walid,Mejri,Male,25,Tunisian,4.03,0.25,4.85,2.47,5SAE72
Hend,Trabelsi,Female,19,Tunisian,2.24,4.57,0.21,3.5,5SAE72
Lotfi,Jebali,Male,24,Tunisian,4.32,3.26,4.12,4.96,5SAE72
Hamza,Makni,Male,22,Tunisian,0.97,1.27,2.74,3.2,5SAE72
Karim,Bouazizi,Male,25,Tunisian,3.17,0.01,2.99,1.47,5SAE72
Karim,Ben Salah,Male,23,Tunisian,3.85,0.4,2.63,4.17,5SAE72
Sarra,Ammar,Female,24,Tunisian,3.11,2.55,2.03,1.83,5SAE72
Ghada,Khemiri,Female,18,Tunisian,1.53,1.99,2.99,4.96,5SAE72
Brahim,Hassani,Male,21,Algerian,1.25,3.37,3.24,3.98,5SAE72
Chaima,Khlifi,Female,24,Tunisian,3.06,3.09,0.23,2.23,5SAE72
Chantal,Njoya,Female,24,Cameroonian,3.19,1.85,4.78,3.23,5SAE72
Marwen,Chouchene,Male,24,Tunisian,0.65,2.3,2.06,3.59,5SAE72
Lina,Jebali,Female,23,Tunisian,3.31,4.65,0.09,4.48,5SAE72
Hamza,Ghanouchi,Male,23,Tunisian,3.05,2.67,0.07,3.96,5SAE72
Wided,Mansour,Female,24,Tunisian,2.5,3.03,3.31,0.55,5SAE72
Samira,Ben Salah,Female,19,Tunisian,3.32,4.38,1.24,1.63,5SAE72
Aminata,Dembele,Female,24,Malian,3.81,0.29,2.91,1.59,5TWIN70
Samira,Idrissi,Female,21,Moroccan,2.21,2.93,1.14,4.91,5TWIN70
Mustapha,Fassi,Male,25,Moroccan,1.08,4.63,1.76,3.68,5TWIN70
Dorra,Haddad,Female,20,Tunisian,3.49,0.36,0.69,0.15,5TWIN70
Rim,Zayani,Female,25,Tunisian,1.31,3.88,0.12,2.35,5TWIN70
Salma,Khemiri,Female,20,Tunisian,1.85,4.12,2.64,2.99,5TWIN70
Farah,Mejri,Female,19,Tunisian,4.97,3.87,4.1,2.42,5TWIN70
Ali,Sassi,Male,18,Tunisian,4.59,1.92,0.14,3.98,5TWIN70
Lobna,Hamdi,Female,44,Tunisian,1.18,0.92,3.53,3.68,5TWIN70
Nizar,Guettari,Male,19,Tunisian,2.69,4.23,4.1,2.98,5TWIN70
Oumaima,Nasri,Female,19,Tunisian,4.68,0.69,0.95,1.41,5TWIN70
Lotfi,Turki,Male,18,Tunisian,3.3,2.21,1.1,2.7,5TWIN70
Rania,Chouchene,Female,23,Tunisian,0.45,2.38,1.62,1.24,5TWIN70
Lotfi,Haddad,Male,21,Tunisian,0.98,0.38,1.88,1.49,5TWIN70
Hichem,Saidi,Male,21,Tunisian,0.14,2.22,1.51,4.25,5TWIN70
Sabrine,Hamdi,Female,19,Tunisian,3.15,2.37,0.69,3.79,5TWIN70
Sabrine,Nasri,Female,18,Tunisian,2.61,1.28,3.12,1.46,5TWIN70
Rim,Turki,Female,18,Tunisian,2.36,3.26,3.39,2.57,5TWIN70
Khalil,Cherif,Male,22,Tunisian,1.7,4.4,0.14,0.13,5TWIN70
Rania,Fourati,Female,22,Tunisian,1.09,2.61,4.14,1.85,5TWIN70
Sami,Sassi,Male,22,Tunisian,4.23,4.02,3.23,1.78,5TWIN70
Adel,Chebbi,Male,24,Tunisian,2.95,0.26,3.73,2.19,5TWIN70
Fanta,Kouame,Female,19,Ivorian,1.31,4.27,2.56,0.27,5TWIN70
Dorra,Toumi,Female,21,Tunisian,0.06,1.62,4.62,4.68,5TWIN70
Siwar,Khemiri,Female,22,Tunisian,2.31,4.72,3.68,4.86,5TWIN70
Nabil,Ayari,Male,21,Tunisian,0.71,4.24,1.32,0.74,5TWIN70
Fares,Jaziri,Male,23,Tunisian,2.08,1.78,1.36,1.61,2P19
Hatem,Rekik,Male,31,Tunisian,3.48,4.34,3.03,0.51,2P19
Khalid,Lahlou,Male,21,Moroccan,4.5,4.63,4.63,2.85,2P19
Fares,Jebali,Male,23,Tunisian,0.83,3.42,2.54,4.13,2P19
Paul,Abanda,Male,24,Cameroonian,3.64,2.1,3.5,1.7,2P19
Tarek,Ghanouchi,Male,18,Tunisian,2.57,0.96,3.03,0.32,2P19
Mohamed,Ahmed,Male,19,Libyan,2.07,1.43,0.41,1.36,2P19
Kouadio,Konan,Male,19,Ivorian,0.67,3.18,0.78,4.11,2P19
Mariem,Slimani,Female,22,Tunisian,0.43,1.76,1.58,0.5,2P19
Omar,Turki,Male,23,Tunisian,0.53,0.94,0.5,3.84,2P19
Hela,Bouazizi,Female,19,Tunisian,2.33,2.59,0.75,1.6,2P19
Mehdi,Trabelsi,Male,21,Tunisian,4.02,0.08,3.86,0.06,2P19
Bechir,Mejri,Male,20,Tunisian,2.65,0.98,2.74,1.64,2P19
Asma,Gharbi,Female,18,Tunisian,1.66,1.64,0.22,0.61,2P19
Hamza,Sassi,Male,23,Tunisian,4.94,3.79,3.84,0.73,2P19
Nadia,Trabelsi,Female,19,Tunisian,3.31,4.05,3.71,1.26,2P19
Walid,Mansour,Male,23,Tunisian,3.47,3.1,0.92,2.84,2P19
Rachid,Alaoui,Male,23,Moroccan,2.75,1.33,1.17,0.12,2P19
Djamila,Slimani,Female,25,Algerian,1.49,2.77,2.73,0.59,2P19
Emmanuel,Bouba,Male,19,Cameroonian,1.76,2.22,3.34,2.08,2P19
Samba,Ba,Male,23,Senegalese,4.1,3.21,2.16,2.32,2P19
Amina,Abidi,Female,20,Tunisian,1.11,4.6,3.43,4.52,2P19
Zahra,Benali,Female,19,Algerian,3.72,0.93,0.55,0.5,2P19
Chokri,Mabrouk,Male,21,Tunisian,1.18,1.33,0.52,1.48,2P19
Zaineb,Ben Ali,Female,24,Tunisian,4.61,3.8,0.89,1.28,2P19
Yasmine,Zouari,Female,21,Tunisian,3.89,4.58,4.77,2.36,2P19
