first_name,last_name,gender,age,nationality,hard_skills,soft_skills,teamwork,creativity,class
Christopher,Hall,Female,33,Cameroonian,2.37,1.28,2.35,1.82,2C55
Monique,Sheppard,Female,31,Malian,2.19,2.52,2.65,0.57,1A100
Jessica,Harris,Female,42,Malian,0.51,2.25,3.44,2.68,4D20
Tara,Hatfield,Male,29,Egyptian,4.1,3.85,0.7,2.72,4D20
Jason,Rodriguez,Female,35,Algerian,1.27,2.61,4.41,4.59,4D20
Jennifer,Baker,Male,26,Egyptian,2.99,1.59,1.56,0.98,2C55
Brittany,Leblanc,Female,21,Moroccan,1.48,3.48,2.55,1.1,1A100
Heather,Rose,Female,41,Tunisian,3.13,0.89,2.07,3.43,4D20
Keith,Acosta,Female,22,Libyan,0.08,1.1,1.66,2.09,1A100
Kimberly,Freeman,Female,25,Tunisian,3.48,2.72,3.3,0.58,2C55
Sonya,Turner,Female,31,Egyptian,4.24,2.65,0.48,1.0,3B88
Mary,Jackson,Male,19,Malian,2.92,4.93,4.72,3.9,2C55
Jeremy,Clements,Male,37,Tunisian,0.98,1.61,0.24,4.51,2C55
Brandon,Hodge,Male,34,Algerian,3.34,2.79,3.45,1.37,2C55
Teresa,Wagner,Female,20,Moroccan,3.42,0.46,2.86,1.89,3B88
Johnny,Snyder,Male,27,Malian,3.21,3.9,0.06,1.53,4D20
Eric,Vazquez,Female,25,Senegalese,2.45,2.49,3.04,3.77,3B88
Stephen,Davidson,Male,42,Tunisian,2.96,3.03,0.97,2.2,1A100
Shelby,Farrell,Female,26,Libyan,3.14,1.27,2.94,2.27,2C55
Cassandra,Burns,Female,44,Libyan,2.51,1.63,4.34,1.6,3B88
April,Hicks,Male,45,Libyan,4.12,1.78,1.78,4.99,2C55
Nicole,Bennett,Male,31,Tunisian,3.24,1.24,3.48,2.93,3B88
Traci,Gonzalez,Male,36,Cameroonian,3.53,1.43,2.47,3.28,1A100
Victoria,Lee,Female,26,Tunisian,3.71,0.34,2.76,0.6,2C55
Craig,Scott,Male,20,Moroccan,1.66,3.51,0.2,3.21,3B88
Tristan,Knight,Male,22,Egyptian,0.59,2.4,0.73,2.6,3B88
Justin,Blackwell,Female,44,Libyan,3.48,1.01,4.45,1.85,2C55
Andrew,Hernandez,Male,44,Egyptian,3.77,0.17,3.72,4.75,2C55
Laura,Griffin,Male,41,Algerian,3.05,2.18,0.22,0.0,4D20
James,Wyatt,Female,19,Cameroonian,0.42,2.67,0.15,1.44,4D20
Pamela,Bowman,Female,45,Cameroonian,1.27,1.61,1.35,2.24,4D20
Richard,Roberts,Female,21,Algerian,0.84,1.45,0.27,4.3,3B88
Jessica,Bradley,Female,27,Moroccan,0.1,2.53,0.67,3.29,3B88
Dylan,Wheeler,Female,45,Senegalese,1.35,1.23,3.14,4.82,4D20
Matthew,Hines,Female,45,Egyptian,3.67,2.85,0.55,1.95,3B88
Sharon,Hatfield,Male,24,Algerian,0.04,0.19,0.03,3.68,1A100
Daniel,George,Male,36,Tunisian,1.84,3.25,3.12,4.31,4D20
Steven,Wilson,Male,36,Cameroonian,4.37,2.65,3.72,3.49,2C55
Martin,Armstrong,Female,32,Tunisian,2.82,2.0,0.77,3.22,2C55
Kelly,Campbell,Female,21,Tunisian,3.74,3.47,1.06,0.32,3B88
Jeffrey,Parker,Male,42,Senegalese,1.28,0.7,3.94,0.12,3B88
Roger,Rios,Female,20,Malian,0.22,0.17,0.3,0.25,1A100
Maureen,Love,Female,31,Libyan,1.34,3.48,1.36,1.08,1A100
Sara,White,Female,36,Libyan,4.46,2.73,3.99,0.47,3B88
Keith,Hubbard,Female,38,Cameroonian,1.04,4.0,2.33,0.39,4D20
Christopher,Luna,Female,45,Malian,2.86,1.73,1.07,2.08,4D20
Alicia,Nunez,Male,18,Moroccan,1.2,4.95,2.75,0.24,4D20
Jessica,Johnson,Female,40,Moroccan,4.61,0.28,1.45,3.5,2C55
Mark,Edwards,Male,19,Egyptian,3.91,3.74,4.01,4.77,1A100
Sarah,Schneider,Male,43,Senegalese,1.28,4.47,3.86,3.63,1A100
Adam,Porter,Male,20,Malian,4.31,0.89,4.37,3.14,2C55
Bridget,Barron,Female,25,Tunisian,3.44,2.21,2.57,3.26,2C55
Joe,Patterson,Female,20,Algerian,1.12,0.26,0.51,2.43,4D20
Jeffrey,Alvarado,Male,25,Moroccan,2.99,0.96,0.78,4.4,2C55
Joshua,Santiago,Male,38,Tunisian,1.37,1.23,0.23,3.53,2C55
Kevin,Weber,Female,35,Tunisian,1.92,4.05,1.35,3.39,3B88
Teresa,Allen,Female,25,Senegalese,4.18,3.75,1.85,0.15,4D20
Daniel,George,Female,18,Senegalese,4.29,2.34,3.48,1.89,4D20
Curtis,Rice,Male,32,Cameroonian,2.32,0.96,2.28,3.32,1A100
Kenneth,Rodriguez,Male,38,Malian,4.15,4.58,1.31,3.6,2C55
Kiara,Armstrong,Female,35,Malian,0.17,4.34,0.1,4.7,4D20
Erica,Fletcher,Female,41,Egyptian,1.12,3.65,2.84,2.57,3B88
Timothy,Sharp,Male,24,Libyan,3.05,4.58,0.93,2.5,1A100
Kevin,Hensley,Female,28,Libyan,1.86,0.27,4.83,1.72,3B88
David,Roberts,Male,36,Libyan,4.86,0.43,0.27,3.69,1A100
Diane,Johnson,Male,33,Libyan,3.84,3.96,4.86,1.56,4D20
Gabrielle,Hammond,Female,25,Senegalese,3.55,1.33,4.6,2.46,3B88
Matthew,Kirk,Female,29,Moroccan,3.85,2.19,3.16,4.76,3B88
Adam,Potter,Male,26,Senegalese,0.53,4.84,3.28,1.95,4D20
Gene,Perez,Male,40,Senegalese,0.88,3.02,3.22,3.22,3B88
Paul,Berry,Female,44,Moroccan,0.91,3.97,1.48,4.57,1A100
Kathy,White,Female,26,Algerian,2.01,2.06,2.08,3.64,1A100
Dawn,Williams,Male,44,Cameroonian,4.68,0.8,1.94,2.87,2C55
Diana,Lindsey,Female,36,Algerian,1.67,3.22,2.84,2.1,4D20
Michael,Wood,Male,34,Egyptian,1.85,1.31,1.17,2.81,3B88
Linda,Mendoza,Female,20,Libyan,3.92,1.83,0.19,4.57,2C55
Connor,Bennett,Female,20,Malian,0.81,3.85,2.08,2.83,2C55
Mariah,Hatfield,Male,21,Cameroonian,1.17,1.33,3.72,4.75,3B88
Julie,Hernandez,Male,41,Tunisian,0.57,0.53,0.16,1.51,4D20
Brian,Burnett,Male,45,Moroccan,3.74,0.32,4.78,4.84,3B88
Erica,Shaffer,Male,18,Egyptian,3.88,3.78,1.3,1.35,1A100
Sandra,Bolton,Male,20,Algerian,3.39,3.24,2.41,2.78,3B88
Robert,Forbes,Female,19,Moroccan,0.28,0.83,2.84,1.23,2C55
Alexandria,Cain,Male,32,Malian,3.81,0.31,3.43,0.53,3B88
Robert,Harris,Male,37,Moroccan,3.91,3.16,4.65,2.36,3B88
Nicholas,Aguilar,Female,34,Tunisian,4.79,1.31,2.5,0.95,3B88
Brian,Jones,Female,37,Moroccan,2.85,2.3,0.35,3.02,3B88
Jennifer,Roberts,Female,36,Senegalese,1.45,2.01,3.62,3.09,4D20
Hannah,Mcknight,Female,44,Malian,3.11,4.09,1.03,4.95,2C55
Dean,Mann,Female,18,Senegalese,4.16,3.03,1.82,4.87,1A100
Shawn,Harris,Female,21,Malian,1.67,0.8,4.0,0.54,1A100
Philip,Moore,Male,22,Tunisian,3.86,2.83,0.09,0.47,1A100
Mackenzie,Howard,Female,39,Algerian,3.98,0.37,3.92,0.64,1A100
Christina,Ferrell,Male,22,Libyan,2.85,4.22,0.93,0.15,2C55
Michael,Perkins,Male,31,Senegalese,0.22,0.54,4.4,4.31,2C55
Beverly,Walters,Male,36,Algerian,2.84,4.74,1.59,4.67,1A100
Summer,Jones,Female,27,Malian,1.3,4.01,2.74,3.1,3B88
Devon,Rodriguez,Female,28,Malian,2.38,4.48,3.67,1.99,3B88
David,Barber,Male,23,Algerian,2.55,1.85,2.63,2.08,2C55
Hunter,Salinas,Female,29,Cameroonian,4.59,4.64,4.8,4.33,1A100
John,Cooke,Female,28,Cameroonian,1.28,1.0,3.86,2.83,4D20
Gwendolyn,Delacruz,Male,37,Cameroonian,1.53,4.42,0.71,1.6,3B88
Brenda,Johnston,Female,22,Libyan,3.69,2.39,2.16,3.08,1A100
Nicole,Francis,Female,44,Cameroonian,3.61,0.24,1.47,1.59,2C55
Sarah,Martinez,Male,42,Libyan,1.47,1.23,4.47,4.74,3B88
Steven,Briggs,Female,26,Tunisian,1.24,2.95,4.13,2.36,2C55
Sarah,Schwartz,Male,29,Tunisian,1.13,0.35,3.8,0.56,1A100
Robert,Potter,Male,19,Tunisian,1.29,2.22,0.45,0.01,4D20
Angela,Meyer,Female,31,Cameroonian,2.86,4.57,2.09,2.9,3B88
Richard,Rivers,Male,41,Senegalese,1.26,4.03,4.81,4.55,3B88
Renee,Miller,Female,18,Cameroonian,2.75,1.87,4.4,5.0,4D20
Andrew,Roberts,Male,26,Cameroonian,4.11,4.43,4.98,1.28,2C55
Donald,Davis,Female,35,Senegalese,1.02,1.24,3.37,2.81,2C55
Brittany,Barron,Female,21,Tunisian,3.0,4.94,3.76,2.29,2C55
Christine,King,Female,25,Cameroonian,2.49,0.11,0.42,4.89,3B88
Paul,Anderson,Male,26,Senegalese,0.47,2.6,3.08,2.01,4D20
Tim,Romero,Female,31,Tunisian,3.6,2.79,0.57,4.66,3B88
Toni,Lucas,Female,45,Tunisian,4.18,3.41,0.36,1.06,2C55
Matthew,Smith,Male,27,Tunisian,1.11,3.19,0.8,4.16,2C55
Adam,Jones,Male,28,Senegalese,4.91,4.84,2.73,2.02,1A100
Jill,Anderson,Female,30,Tunisian,4.38,2.03,4.71,0.57,2C55
Eugene,Atkinson,Female,35,Malian,1.79,4.82,2.95,2.59,4D20
Joseph,Vargas,Male,31,Malian,0.91,2.82,3.4,0.82,3B88
Suzanne,Rodriguez,Male,44,Egyptian,1.74,1.54,3.12,4.33,1A100
Lisa,Clark,Male,22,Moroccan,1.96,4.63,1.09,2.21,1A100
Kelly,Frost,Female,30,Tunisian,0.21,2.2,3.32,4.45,2C55
Cesar,Nixon,Male,36,Egyptian,1.19,1.18,0.4,4.48,1A100
Karen,Kramer,Female,38,Cameroonian,1.62,1.36,1.62,4.88,1A100
Misty,Andrews,Male,44,Cameroonian,3.89,0.5,0.96,2.63,2C55
Jamie,Brooks,Male,35,Egyptian,0.35,4.94,1.84,4.34,1A100
Amy,Martin,Female,39,Libyan,2.96,2.49,1.76,3.5,1A100
Erika,Walker,Female,25,Malian,3.5,1.14,1.45,4.29,3B88
Michael,Brown,Female,37,Tunisian,1.89,3.97,3.77,4.08,3B88
Kevin,Cooper,Female,26,Algerian,0.53,3.3,0.21,0.88,2C55
Terri,Fisher,Female,45,Malian,3.87,3.74,1.3,1.41,3B88
Bryan,Henry,Female,21,Egyptian,3.3,3.27,2.6,3.75,2C55
Christine,Lara,Female,36,Senegalese,0.95,2.53,0.37,2.38,2C55
Cole,Lawson,Male,40,Egyptian,2.26,2.21,0.21,1.39,4D20
Sarah,King,Male,25,Tunisian,2.7,4.39,3.19,2.87,4D20
Angela,Williams,Female,43,Libyan,3.02,1.3,1.94,2.36,3B88
Jason,Martinez,Male,18,Malian,2.97,1.61,3.56,2.2,2C55
William,Hall,Female,21,Algerian,1.04,0.7,0.89,0.97,3B88
Jay,Mcdonald,Female,43,Moroccan,2.4,1.65,2.43,0.15,4D20
Ana,Chang,Female,25,Libyan,0.47,4.7,1.07,2.07,2C55
Thomas,Long,Female,32,Libyan,3.63,4.33,3.74,3.02,1A100
Catherine,Gibson,Female,36,Libyan,0.82,4.64,2.05,1.59,2C55
Michael,Scott,Female,23,Moroccan,2.7,1.2,1.84,4.63,2C55
Kevin,Ray,Female,26,Senegalese,4.38,0.38,2.12,3.66,3B88
John,Warren,Female,21,Senegalese,1.64,1.62,2.89,1.73,1A100
Anthony,Thomas,Male,26,Senegalese,2.58,0.19,1.93,3.69,2C55
John,White,Female,31,Egyptian,0.28,1.43,0.67,4.01,4D20
Katie,Smith,Female,26,Cameroonian,0.49,3.34,0.02,2.72,3B88
Norma,Stone,Female,20,Egyptian,1.79,2.32,1.04,4.96,4D20
William,Goodwin,Male,23,Malian,4.32,2.76,3.22,0.22,3B88
Amanda,Sawyer,Male,20,Algerian,1.58,4.85,0.96,1.71,3B88
Joshua,Rasmussen,Female,45,Egyptian,2.33,0.3,3.9,3.76,1A100
Ashley,Howe,Male,32,Moroccan,1.09,4.32,3.78,0.09,1A100
Olivia,Brooks,Female,43,Tunisian,0.7,2.62,0.65,4.82,2C55
Christy,Fischer,Female,42,Senegalese,0.73,0.4,1.92,4.09,1A100
Dominique,Daniels,Male,21,Senegalese,0.41,4.79,4.82,1.92,2C55
Jasmine,Richardson,Female,29,Senegalese,0.81,0.57,4.52,4.74,1A100
Mallory,Smith,Female,38,Senegalese,0.81,3.04,1.41,0.04,1A100
Colleen,Nichols,Female,34,Senegalese,1.4,0.77,4.75,0.32,4D20
April,Pratt,Female,43,Senegalese,0.51,4.34,1.67,0.74,3B88
Philip,Donaldson,Male,35,Moroccan,0.59,4.57,1.62,4.78,2C55
Susan,Burke,Male,40,Moroccan,0.98,0.44,0.78,0.06,3B88
David,Lee,Male,35,Cameroonian,3.48,1.86,3.33,3.02,2C55
Timothy,Hawkins,Male,33,Moroccan,0.54,0.94,3.85,1.0,4D20
Marcus,Williams,Female,37,Senegalese,4.04,2.25,4.93,4.22,4D20
Christine,Knight,Male,40,Egyptian,1.5,2.24,4.23,1.66,2C55
Charles,Greene,Male,31,Senegalese,1.81,3.11,1.18,3.26,2C55
Lisa,Morgan,Male,34,Moroccan,0.29,1.53,1.05,2.76,1A100
Jennifer,Torres,Female,40,Libyan,2.35,0.15,1.4,0.18,1A100
Henry,Mcneil,Male,38,Algerian,0.34,1.65,4.02,3.35,4D20
Robert,Nichols,Male,39,Libyan,0.74,1.26,0.3,0.22,3B88
Stephanie,Skinner,Male,32,Libyan,2.1,2.15,0.08,0.85,4D20
Jacob,Chen,Male,23,Libyan,1.03,1.86,3.13,0.16,4D20
Christopher,Dixon,Female,30,Cameroonian,3.78,1.21,2.5,3.27,3B88
Steven,Wong,Female,27,Egyptian,2.78,0.62,1.05,0.16,4D20
Melissa,Lane,Male,31,Malian,4.26,3.05,0.16,1.41,1A100
Dale,Compton,Female,19,Libyan,3.28,3.26,1.59,3.11,1A100
Gina,Hughes,Male,29,Moroccan,2.91,3.88,1.6,0.16,3B88
Nicholas,Torres,Female,41,Libyan,2.48,3.91,3.62,4.06,2C55
Kathryn,Orr,Male,21,Egyptian,1.28,2.4,0.73,3.79,3B88
Rodney,Shepherd,Female,36,Cameroonian,4.8,1.14,0.68,4.57,1A100
John,Wilson,Male,45,Libyan,4.74,0.16,2.26,3.59,2C55
Kristen,Vasquez,Female,41,Algerian,2.72,3.03,2.79,1.17,4D20
Sharon,Vaughn,Female,36,Tunisian,4.9,2.27,2.15,0.71,3B88
Ryan,Hernandez,Male,39,Cameroonian,2.33,0.44,0.06,1.08,3B88
Debra,Ibarra,Female,29,Malian,4.92,4.66,0.78,1.78,3B88
Natalie,Curtis,Female,43,Malian,2.27,1.69,1.86,1.64,3B88
Julie,Murphy,Female,19,Moroccan,0.35,0.12,3.92,1.54,1A100
Vanessa,Williams,Female,22,Libyan,4.86,0.18,2.16,3.14,3B88
Stephanie,Kramer,Male,30,Malian,3.85,3.88,4.84,1.16,1A100
Stacy,Nelson,Female,36,Tunisian,4.19,1.17,1.21,2.99,3B88
Robert,Fleming,Female,33,Algerian,1.38,4.3,1.77,3.0,1A100
Kari,Walker,Female,31,Senegalese,2.94,0.7,4.65,4.63,3B88
Justin,Foster,Male,20,Egyptian,4.95,0.89,1.06,2.89,4D20
Monique,Roberson,Female,31,Moroccan,2.81,0.05,2.69,3.91,1A100
Joshua,Townsend,Male,24,Senegalese,4.93,1.23,0.53,2.37,4D20
Alexis,Robinson,Female,45,Egyptian,4.16,1.5,0.25,3.28,1A100
Eileen,Walker,Male,26,Moroccan,4.29,2.24,3.45,4.42,1A100
Edward,Keller,Male,37,Cameroonian,3.79,1.36,3.45,1.5,1A100
Richard,Davis,Male,19,Cameroonian,2.21,0.58,2.05,0.21,1A100
Patricia,Baldwin,Male,19,Egyptian,2.94,1.81,0.92,0.85,4D20
Michael,Strong,Male,28,Libyan,3.18,2.32,1.89,0.11,4D20
William,Sims,Female,32,Senegalese,0.17,0.25,4.04,2.12,1A100
James,Thomas,Female,23,Moroccan,3.69,3.76,0.26,3.06,1A100
Sharon,Herrera,Female,39,Senegalese,3.71,3.33,1.29,4.22,1A100
John,Smith,Female,40,Moroccan,0.46,3.89,2.42,2.08,1A100
Charles,Lee,Female,21,Senegalese,0.33,0.42,0.55,0.02,4D20
Nicole,Fox,Female,28,Moroccan,0.03,2.75,3.09,3.16,3B88
Nathan,Delacruz,Male,34,Malian,2.92,2.13,0.51,3.71,3B88
Monica,Sherman,Female,29,Cameroonian,1.22,0.3,2.26,2.08,3B88
Juan,Ward,Female,27,Egyptian,2.34,4.36,3.35,0.1,4D20
Courtney,Anderson,Male,40,Moroccan,1.73,3.55,1.05,4.51,1A100
Pedro,Schaefer,Male,18,Algerian,2.63,4.23,1.98,1.64,2C55
Brenda,Johnson,Male,38,Moroccan,1.11,0.98,1.25,4.92,2C55
Stephanie,Peterson,Female,37,Algerian,2.32,3.21,0.59,1.3,4D20
Lynn,Huerta,Female,43,Libyan,1.51,4.39,3.17,1.03,4D20
Theresa,Thompson,Female,23,Senegalese,3.28,3.38,0.19,0.68,4D20
Tammy,Garcia,Male,43,Algerian,2.24,1.79,2.45,2.49,1A100
Eric,Jackson,Female,33,Libyan,4.52,4.73,1.7,2.78,3B88
Timothy,Dennis,Female,22,Egyptian,2.04,2.63,1.01,3.99,1A100
Jonathan,Wright,Male,45,Senegalese,3.53,0.81,3.87,2.08,2C55
Cynthia,Green,Male,18,Algerian,0.86,1.44,2.9,1.21,4D20
Denise,Fisher,Male,37,Moroccan,1.03,4.93,1.25,1.59,3B88
Robert,Roach,Male,25,Tunisian,1.79,3.26,4.62,2.78,3B88
Paula,Wilson,Female,40,Tunisian,2.01,4.5,0.51,1.13,3B88
Edward,Clark,Female,43,Libyan,2.84,1.18,4.54,2.29,4D20
Jessica,Dickson,Male,27,Moroccan,3.99,4.06,2.7,2.07,2C55
Wesley,Maxwell,Male,18,Tunisian,0.4,0.82,0.54,4.38,3B88
Jennifer,Henderson,Female,39,Egyptian,3.69,2.54,3.85,1.93,4D20
Allen,Williams,Male,36,Egyptian,3.01,0.99,3.79,0.11,2C55
David,Frederick,Female,32,Libyan,3.5,2.02,2.87,4.18,1A100
Christina,Jones,Female,41,Egyptian,4.18,2.92,3.98,2.09,2C55
Benjamin,Moore,Female,40,Cameroonian,1.16,4.8,0.27,2.71,1A100
Katie,Hernandez,Female,25,Algerian,4.89,1.66,3.33,0.37,2C55
Susan,Pitts,Female,29,Senegalese,0.84,3.66,2.18,0.99,1A100
Megan,Roach,Female,28,Algerian,0.48,1.24,2.46,4.02,1A100
Patrick,Brooks,Male,44,Moroccan,1.35,4.18,4.4,1.5,3B88
Andrea,Fisher,Female,26,Algerian,2.05,0.36,0.38,4.73,1A100
James,Banks,Male,34,Moroccan,2.29,2.16,0.6,2.18,2C55
Brandon,Howard,Male,27,Cameroonian,1.28,2.3,1.41,4.25,1A100
Melinda,Hunt,Male,36,Malian,4.12,4.06,3.23,1.05,1A100
Sophia,Garcia,Female,45,Algerian,1.63,4.07,4.84,1.85,1A100
Andrew,Smith,Female,38,Cameroonian,4.21,3.49,2.89,2.23,1A100
Susan,Sandoval,Female,31,Algerian,4.56,0.62,0.62,3.85,1A100
James,Lucas,Male,21,Libyan,4.42,0.48,3.65,3.76,4D20
Kathryn,Chase,Male,28,Malian,2.25,3.12,3.47,4.18,2C55
Alexander,Jacobs,Female,19,Cameroonian,0.29,4.92,4.4,3.43,1A100
Monique,Brown,Female,28,Algerian,2.88,4.42,3.09,3.03,1A100
Amy,Barrett,Female,18,Egyptian,4.82,3.41,2.1,2.95,3B88
Lisa,Wright,Male,29,Tunisian,4.69,2.12,0.83,4.41,3B88
Jonathan,Wilkerson,Female,22,Egyptian,0.32,0.4,4.3,3.96,2C55
Natalie,Young,Male,32,Malian,4.74,4.45,3.15,3.9,1A100
Anne,Aguilar,Female,34,Moroccan,2.67,2.46,2.99,3.74,3B88
Christopher,Morris,Female,36,Malian,1.89,0.5,0.65,1.21,4D20
Molly,Gonzalez,Female,43,Malian,4.21,1.18,2.49,2.13,2C55
Theresa,Gonzales,Female,35,Malian,0.64,1.44,2.4,3.23,1A100
Keith,Wheeler,Male,32,Cameroonian,1.88,2.87,3.23,4.7,4D20
Carolyn,Stewart,Male,28,Egyptian,4.03,2.8,0.71,3.89,1A100
Dean,Short,Female,26,Tunisian,0.24,0.66,4.71,4.23,4D20
Edwin,Patton,Female,21,Cameroonian,1.07,3.4,1.83,2.29,1A100
Christopher,Morris,Female,27,Egyptian,3.89,3.59,1.93,4.06,2C55
Samantha,Berger,Female,23,Moroccan,2.17,3.41,2.8,4.69,1A100
Melinda,Taylor,Male,29,Malian,0.15,0.93,1.57,1.42,2C55
Jeffrey,Rodriguez,Male,19,Tunisian,4.0,3.92,1.04,0.54,3B88
Bridget,Waters,Male,43,Egyptian,3.4,2.69,0.2,4.26,1A100
Kyle,Mason,Female,38,Malian,0.21,1.25,4.3,3.25,4D20
Melissa,Andrews,Male,34,Tunisian,1.3,4.77,1.87,3.51,1A100
Carlos,Scott,Male,39,Libyan,2.77,0.79,4.42,3.01,1A100
James,Carr,Male,29,Cameroonian,2.43,3.74,1.07,4.09,2C55
David,Lewis,Female,40,Moroccan,4.83,1.91,1.07,0.82,1A100
Paul,Warren,Female,41,Algerian,0.94,1.52,4.12,2.71,2C55
James,Dickerson,Female,18,Libyan,2.57,0.74,2.91,1.81,4D20
Isaac,Jenkins,Male,42,Moroccan,4.96,3.55,2.38,0.4,2C55
Gregory,Mason,Male,30,Cameroonian,1.98,0.16,0.78,3.78,1A100
Joanna,Brown,Female,25,Malian,1.42,4.7,3.67,3.78,4D20
Christopher,Chung,Male,23,Egyptian,3.88,3.09,3.72,3.83,1A100
Lauren,Webb,Female,25,Algerian,0.04,1.6,2.7,3.93,2C55
Dominique,Nielsen,Female,28,Egyptian,2.79,0.34,4.14,3.91,4D20
Andrea,Garcia,Female,37,Egyptian,3.51,3.0,1.06,4.69,3B88
Gregory,Evans,Male,24,Libyan,2.42,2.05,1.73,4.68,3B88
Meghan,Holloway,Female,19,Algerian,2.87,4.94,0.4,2.56,4D20
Dylan,Dawson,Male,41,Libyan,1.7,1.34,1.38,0.18,2C55
Veronica,Ramos,Female,44,Cameroonian,3.46,1.09,1.62,1.37,3B88
Lisa,Sweeney,Female,41,Moroccan,2.52,0.99,2.3,3.55,2C55
Carlos,Young,Female,45,Cameroonian,2.38,4.99,1.6,0.01,3B88
Stephanie,Thomas,Female,44,Tunisian,1.37,1.46,0.13,1.54,2C55
Jeremy,Rice,Female,19,Tunisian,3.92,4.06,2.89,0.53,1A100
Christopher,Cochran,Male,34,Tunisian,3.99,1.61,1.24,4.27,4D20
Holly,Prince,Male,37,Cameroonian,0.78,4.3,0.8,0.9,4D20
Cynthia,Long,Male,21,Moroccan,0.38,4.94,2.86,4.65,4D20
Katherine,Meyer,Male,29,Cameroonian,4.95,1.93,2.44,3.2,4D20
Jenna,Mccall,Female,24,Egyptian,0.14,0.73,3.94,4.23,3B88
Danny,Collins,Female,42,Cameroonian,0.18,3.44,3.29,3.41,4D20
Mark,Moreno,Male,34,Libyan,0.62,1.1,3.3,4.44,3B88
Ryan,Hicks,Male,41,Malian,2.77,1.77,4.77,2.92,2C55
Kelly,Ortiz,Female,33,Moroccan,0.36,3.78,1.52,1.37,4D20
Cassandra,Whitney,Female,42,Tunisian,0.78,2.51,0.09,0.69,3B88
Jeanette,Ho,Male,22,Moroccan,2.63,0.99,4.55,0.9,4D20
Cory,Nelson,Male,32,Egyptian,1.86,1.96,3.68,4.07,3B88
Anthony,Lee,Male,22,Senegalese,0.96,3.96,3.69,0.75,3B88
Patrick,Martinez,Female,26,Senegalese,3.07,2.93,0.9,3.25,2C55
Melvin,Byrd,Female,25,Egyptian,4.21,2.84,2.18,4.37,1A100
Megan,Dalton,Female,22,Tunisian,3.86,0.05,0.34,4.6,2C55
Caitlin,Robertson,Male,39,Algerian,4.86,0.09,3.82,0.01,2C55
Heather,Burns,Female,44,Moroccan,4.12,2.75,0.95,0.65,2C55
David,Daniels,Male,25,Cameroonian,4.05,0.15,1.8,2.67,1A100
Justin,Martin,Female,38,Malian,3.17,2.84,1.04,0.12,1A100
Kevin,Maxwell,Female,21,Cameroonian,0.55,3.1,4.37,0.01,3B88
Jennifer,Taylor,Male,44,Tunisian,4.81,4.91,3.93,1.02,4D20
Sydney,James,Male,33,Tunisian,0.72,4.08,1.71,1.43,2C55
Brad,Mitchell,Male,22,Moroccan,3.23,4.12,1.1,0.76,1A100
Kimberly,Barton,Male,42,Tunisian,2.16,1.18,1.15,4.9,1A100
Adam,Simpson,Male,20,Egyptian,0.87,4.22,1.6,3.4,4D20
Stephen,Williams,Female,32,Senegalese,3.38,4.23,4.1,0.26,3B88
Brandon,Jackson,Female,22,Algerian,0.37,0.4,4.03,0.67,2C55
Terri,Gibson,Female,20,Libyan,3.11,1.36,2.72,3.62,2C55
David,Bishop,Male,20,Cameroonian,4.29,3.97,2.93,0.85,2C55
Sean,Graham,Male,18,Moroccan,3.15,4.39,3.92,3.41,2C55
Leah,Mccarthy,Male,43,Senegalese,0.4,4.76,0.7,0.2,1A100
Michael,Brown,Male,43,Egyptian,1.38,2.84,0.3,1.76,3B88
Makayla,Diaz,Female,40,Cameroonian,0.05,3.17,1.54,1.11,4D20
Debra,Hughes,Male,40,Egyptian,0.6,2.42,1.06,2.52,3B88
Robert,Sanders,Female,45,Egyptian,0.52,1.68,1.7,4.27,3B88
Glenda,Sellers,Female,18,Egyptian,4.75,0.79,1.06,1.97,3B88
Denise,Peterson,Female,22,Moroccan,2.29,2.8,4.87,2.58,3B88
Nicole,Benson,Female,25,Malian,0.77,3.33,4.83,3.66,2C55
Matthew,Turner,Male,45,Libyan,1.93,1.76,2.46,0.28,4D20
Thomas,Williams,Female,18,Senegalese,3.97,3.92,0.77,3.77,3B88
Devin,Jackson,Female,33,Algerian,3.04,1.99,1.3,2.4,1A100
Brandy,Hill,Male,41,Moroccan,1.29,3.59,2.99,4.77,4D20
Elizabeth,Vasquez,Female,21,Egyptian,1.94,4.53,1.22,3.48,2C55
Christy,Rogers,Female,18,Tunisian,2.39,0.48,1.78,3.84,2C55
Troy,Nguyen,Male,26,Libyan,0.86,1.44,4.9,3.25,3B88
Wanda,Lewis,Male,45,Senegalese,3.72,2.06,1.99,3.91,3B88
Zachary,Conrad,Female,27,Malian,1.21,4.22,3.7,1.37,4D20
Tammy,Sullivan,Female,41,Moroccan,4.42,3.9,0.31,4.57,3B88
James,Mueller,Male,33,Moroccan,3.93,3.69,1.1,4.16,4D20
Cristian,Lopez,Female,42,Cameroonian,4.69,1.15,3.88,0.23,1A100
Anne,Weeks,Male,45,Senegalese,2.07,0.08,4.39,2.31,3B88
Jeremiah,Tran,Male,36,Senegalese,4.07,3.38,1.94,1.06,1A100
Garrett,Harrison,Female,27,Egyptian,0.99,3.25,1.57,4.75,3B88
Jasmine,Nolan,Male,25,Tunisian,2.07,1.8,2.6,1.81,3B88
Isabella,Robinson,Female,23,Cameroonian,4.45,0.31,4.28,1.67,1A100
Teresa,Martinez,Female,22,Moroccan,4.85,4.52,2.13,1.89,2C55
Robert,White,Male,33,Senegalese,0.29,0.89,1.1,4.28,4D20
