first_name,last_name,gender,age,nationality,hard_skills,soft_skills,teamwork,creativity,class,overall_skill,skill_variance,dominant_skill,weakest_skill,norm_hard_skills,norm_soft_skills,norm_teamwork,norm_creativity,cluster,dbscan_cluster,group_id
Aissatou,Traore,Female,19,Guinean,2.54,0.19,3.0,0.57,3B77,1.5750000000000002,1.9633666666666667,teamwork,soft_skills,0.508,0.038000000000000006,0.6000000000000001,0.11422845691382763,1,0,808
Lotfi,Baccouche,Male,18,Tunisian,1.11,0.01,2.82,2.37,5BI95,1.5775000000000001,1.615825,teamwork,soft_skills,0.22200000000000003,0.002,0.564,0.4749498997995992,1,0,809
Omar,Jaziri,Male,20,Tunisian,1.0,4.35,0.27,0.19,4SAE42,1.4525,3.8641583333333327,soft_skills,creativity,0.2,0.87,0.054000000000000006,0.038076152304609215,1,0,809
Amel,Mansour,Female,24,Tunisian,3.3,0.62,0.71,1.66,3B88,1.5725,1.5476916666666665,hard_skills,soft_skills,0.66,0.124,0.142,0.3326653306613226,3,0,809
Amel,Zouari,Female,24,Tunisian,1.25,0.29,4.22,0.52,1A86,1.5699999999999998,3.2885999999999993,teamwork,soft_skills,0.25,0.057999999999999996,0.844,0.10420841683366733,1,0,809
Yasmine,Saidi,Female,24,Tunisian,1.67,1.65,1.69,1.3,2P44,1.5775,0.03449166666666664,teamwork,creativity,0.334,0.33,0.338,0.2605210420841683,1,0,810
Amel,Jaziri,Female,33,Tunisian,0.47,1.36,1.35,3.09,2A17,1.5675,1.2042916666666665,creativity,hard_skills,0.094,0.272,0.27,0.6192384769539078,0,0,810
Siwar,Jebali,Female,18,Tunisian,3.83,0.38,1.72,0.25,1A15,1.545,2.762033333333333,hard_skills,creativity,0.766,0.07600000000000001,0.34400000000000003,0.0501002004008016,3,0,810
Chaima,Makni,Female,19,Tunisian,1.09,2.43,1.76,1.0,5DS91,1.57,0.4436666666666668,soft_skills,creativity,0.21800000000000003,0.48600000000000004,0.35200000000000004,0.2004008016032064,1,0,810
Nabil,Sassi,Male,20,Tunisian,1.62,2.28,1.23,1.14,4DS70,1.5675,0.26902499999999996,soft_skills,creativity,0.32400000000000007,0.45599999999999996,0.246,0.22845691382765526,1,0,811
Rania,Makni,Female,18,Tunisian,0.27,0.03,2.93,2.99,3A9,1.5550000000000002,2.6422333333333334,creativity,soft_skills,0.054000000000000006,0.006,0.5860000000000001,0.5991983967935871,1,0,811
Sabrine,Ghanouchi,Female,18,Tunisian,3.33,1.2,0.93,0.75,1A49,1.5525,1.4384250000000003,hard_skills,creativity,0.666,0.24,0.18600000000000003,0.1503006012024048,3,0,811
Ghassen,Abidi,Male,20,Tunisian,0.92,2.25,1.01,2.02,5INFINI55,1.5499999999999998,0.46646666666666664,soft_skills,hard_skills,0.18400000000000002,0.45,0.202,0.4048096192384769,1,0,811
Fatima,Cherif,Female,21,Algerian,0.5,0.4,2.16,3.2,1A100,1.565,1.839566666666667,creativity,soft_skills,0.1,0.08000000000000002,0.43200000000000005,0.6412825651302605,1,0,812
Lotfi,Hamdi,Male,21,Tunisian,3.4,2.29,0.16,0.11,3B37,1.49,2.6538,hard_skills,creativity,0.68,0.458,0.032,0.022044088176352703,2,0,812
Hela,Jlassi,Female,25,Tunisian,0.09,1.32,4.26,0.51,5SE94,1.545,3.5366999999999997,teamwork,hard_skills,0.018,0.264,0.852,0.10220440881763526,1,0,812
Rym,Bouazizi,Female,19,Tunisian,2.99,0.53,0.06,2.65,5SAE72,1.5575,2.181291666666667,hard_skills,teamwork,0.5980000000000001,0.10600000000000001,0.012,0.531062124248497,3,0,812
Nabil,Ammar,Male,21,Tunisian,2.88,0.32,1.83,1.22,4IOSYS87,1.5624999999999998,1.1561583333333332,hard_skills,soft_skills,0.576,0.064,0.36600000000000005,0.2444889779559118,3,0,813
Oumaima,Jebali,Female,25,Tunisian,0.16,3.48,0.93,1.5,4NIDS71,1.5175,2.013225,soft_skills,hard_skills,0.032,0.6960000000000001,0.18600000000000003,0.3006012024048096,1,0,813
Emna,Driss,Female,25,Tunisian,1.24,0.39,1.0,3.58,2P60,1.5525,1.955025,creativity,soft_skills,0.248,0.07800000000000001,0.2,0.7174348697394789,3,0,813
Lina,Guettari,Female,19,Tunisian,2.3,1.66,1.95,0.29,2P32,1.55,0.7740666666666666,hard_skills,creativity,0.45999999999999996,0.332,0.39,0.05811623246492985,1,0,813
Amine,Ayari,Male,22,Tunisian,0.17,0.55,1.17,4.31,3A24,1.5499999999999998,3.555466666666666,creativity,hard_skills,0.034,0.11000000000000001,0.23399999999999999,0.8637274549098195,0,0,814
Fanta,Kante,Female,23,Guinean,2.5,2.36,1.01,0.2,2A46,1.5174999999999998,1.222825,hard_skills,creativity,0.5,0.472,0.202,0.04008016032064128,1,0,814
Ghassen,Jaziri,Male,23,Tunisian,0.62,2.14,2.9,0.53,1A56,1.5475,1.358625,teamwork,creativity,0.124,0.42800000000000005,0.58,0.1062124248496994,1,0,814
Rachid,Haddad,Male,18,Moroccan,3.26,0.12,0.1,2.69,3A22,1.5425,2.790291666666666,hard_skills,teamwork,0.652,0.024,0.020000000000000004,0.5390781563126252,3,0,814
Foued,Bouazizi,Male,22,Tunisian,1.2,1.34,1.97,1.67,1A39,1.545,0.11909999999999998,teamwork,hard_skills,0.24,0.268,0.394,0.33466933867735466,1,0,815
Naima,Alaoui,Female,22,Moroccan,1.57,2.81,0.09,1.67,2P73,1.535,1.2443666666666668,soft_skills,teamwork,0.31400000000000006,0.562,0.018,0.33466933867735466,1,0,815
Zaineb,Maaloul,Female,24,Tunisian,0.67,1.12,3.67,0.67,3B83,1.5325,2.075625,teamwork,hard_skills,0.134,0.22400000000000003,0.734,0.1342685370741483,1,0,815
Chokri,Nasri,Male,18,Tunisian,2.66,0.1,1.26,2.15,5SIM32,1.5425,1.2594916666666667,hard_skills,soft_skills,0.532,0.020000000000000004,0.252,0.4308617234468937,3,0,815
Hedi,Khemiri,Male,30,Tunisian,1.8,1.97,1.5,0.91,3A47,1.545,0.21696666666666667,soft_skills,creativity,0.36000000000000004,0.394,0.30000000000000004,0.18236472945891782,1,0,816
Khalil,Trabelsi,Male,21,Tunisian,0.18,0.22,0.78,4.85,3A22,1.5074999999999998,5.040491666666665,creativity,hard_skills,0.036,0.044000000000000004,0.15600000000000003,0.971943887775551,0,0,816
Karim,Mabrouk,Male,21,Tunisian,0.53,1.21,4.32,0.02,5SE94,1.52,3.722066666666667,teamwork,creativity,0.10600000000000001,0.242,0.8640000000000001,0.004008016032064128,1,0,816
Bilel,Guettari,Male,24,Tunisian,2.59,1.04,1.7,0.82,2P96,1.5375,0.6321583333333333,hard_skills,creativity,0.518,0.20800000000000002,0.34,0.16432865731462923,1,0,816
Eya,Belkhir,Female,36,Tunisian,0.46,1.55,2.29,1.87,3A86,1.5425000000000002,0.6126250000000001,teamwork,hard_skills,0.09200000000000001,0.31000000000000005,0.458,0.374749498997996,1,0,817
Foued,Gharbi,Male,25,Tunisian,4.5,0.79,0.03,0.45,2P81,1.4425000000000001,4.251425,hard_skills,teamwork,0.9,0.15800000000000003,0.006,0.09018036072144288,3,0,817
Manel,Maaloul,Female,26,Tunisian,0.44,1.73,3.5,0.48,1A90,1.5375,2.070425,teamwork,hard_skills,0.08800000000000001,0.34600000000000003,0.7000000000000001,0.09619238476953906,1,0,817
Olfa,Guettari,Female,21,Tunisian,0.36,2.53,0.18,3.05,3A24,1.5299999999999998,2.1672666666666665,creativity,teamwork,0.072,0.506,0.036,0.6112224448897795,0,0,817
Eya,Turki,Female,20,Tunisian,2.32,0.13,0.79,2.9,4GAMIX18,1.535,1.6694999999999995,creativity,soft_skills,0.46399999999999997,0.026000000000000002,0.15800000000000003,0.5811623246492985,3,0,818
Rami,Khlifi,Male,23,Tunisian,0.09,2.86,2.85,0.19,5BI95,1.4975,2.4587583333333334,soft_skills,hard_skills,0.018,0.572,0.5700000000000001,0.038076152304609215,1,0,818
Wassim,Toumi,Male,44,Tunisian,1.95,0.51,0.99,2.68,2A2,1.5325000000000002,0.943625,creativity,soft_skills,0.39,0.10200000000000001,0.198,0.5370741482965932,3,0,818
Walid,Jebali,Male,32,Tunisian,0.19,3.49,1.53,0.87,5GAMIX90,1.52,2.024133333333334,soft_skills,hard_skills,0.038000000000000006,0.6980000000000001,0.30600000000000005,0.17434869739478956,1,0,818
Lobna,Lahmar,Female,20,Tunisian,0.47,1.74,0.82,3.11,4DS68,1.535,1.3893666666666664,creativity,hard_skills,0.094,0.34800000000000003,0.164,0.6232464929859719,0,0,819
Lina,Abidi,Female,18,Tunisian,2.37,0.25,2.65,0.8,4NIDS13,1.5174999999999998,1.3768916666666664,teamwork,soft_skills,0.47400000000000003,0.05,0.53,0.16032064128256512,1,0,819
Lobna,Gharbi,Female,23,Tunisian,0.99,2.96,1.3,0.82,3A9,1.5175,0.9642916666666667,soft_skills,creativity,0.198,0.592,0.26,0.16432865731462923,1,0,819
Yasmine,Trabelsi,Female,21,Tunisian,1.87,0.09,1.22,2.89,3A23,1.5175,1.378091666666667,creativity,soft_skills,0.37400000000000005,0.018,0.244,0.5791583166332664,3,0,819
Manel,Zayani,Female,21,Tunisian,0.57,0.07,3.37,2.09,2P34,1.525,2.250766666666667,teamwork,soft_skills,0.11399999999999999,0.014000000000000002,0.674,0.4188376753507013,1,0,820
Mourad,Toumi,Male,20,Tunisian,1.85,2.84,1.09,0.25,3B47,1.5074999999999998,1.2161583333333332,soft_skills,creativity,0.37000000000000005,0.568,0.21800000000000003,0.0501002004008016,1,0,820
Asma,Chouchene,Female,25,Tunisian,3.15,0.21,0.29,2.36,5NIDS51,1.5025,2.196758333333333,hard_skills,soft_skills,0.63,0.042,0.057999999999999996,0.47294589178356705,3,0,820
Leila,Lahmar,Female,25,Tunisian,0.25,3.18,0.64,1.97,3A26,1.51,1.7816666666666665,soft_skills,hard_skills,0.05,0.6360000000000001,0.128,0.3947895791583166,0,0,820
Adel,Haddad,Male,23,Tunisian,0.29,1.06,0.97,3.75,3A46,1.5175,2.3332916666666668,creativity,hard_skills,0.057999999999999996,0.21200000000000002,0.194,0.751503006012024,0,0,821
Karim,Fourati,Male,25,Tunisian,3.9,0.21,1.34,0.43,3B17,1.47,2.8636666666666666,hard_skills,soft_skills,0.78,0.042,0.268,0.08617234468937875,3,0,821
Fethi,Mejri,Male,28,Tunisian,0.1,3.1,2.09,0.72,4INFINI17,1.5025,1.8254916666666663,soft_skills,hard_skills,0.020000000000000004,0.6200000000000001,0.418,0.1442885771543086,1,0,821
Amina,Sassi,Female,22,Tunisian,1.12,1.04,3.56,0.34,1A15,1.5150000000000001,1.9814333333333334,teamwork,creativity,0.22400000000000003,0.20800000000000002,0.7120000000000001,0.06813627254509018,1,0,821
Oussama,Cherif,Male,23,Tunisian,0.66,3.15,1.24,1.0,4SIM36,1.5125,1.2483583333333332,soft_skills,hard_skills,0.132,0.63,0.248,0.2004008016032064,1,0,822
Foued,Nasri,Male,23,Tunisian,2.32,0.05,0.28,3.3,2A98,1.4874999999999998,2.5008916666666665,creativity,soft_skills,0.46399999999999997,0.010000000000000002,0.05600000000000001,0.661322645290581,3,0,822
Zied,Slimani,Male,18,Tunisian,1.08,0.44,3.96,0.55,2A37,1.5075,2.7512916666666665,teamwork,soft_skills,0.21600000000000003,0.08800000000000001,0.792,0.11022044088176353,1,0,822
Wassim,Bouazizi,Male,20,Tunisian,2.0,2.1,0.3,1.61,3B27,1.5025,0.6873583333333334,soft_skills,teamwork,0.4,0.42000000000000004,0.06,0.3226452905811623,1,0,822
Zied,Mejri,Male,19,Tunisian,1.71,1.61,0.1,2.6,4IOSYS87,1.5050000000000001,1.0753666666666666,creativity,teamwork,0.342,0.32200000000000006,0.020000000000000004,0.5210420841683366,0,0,823
Nabil,Abidi,Male,40,Tunisian,0.56,0.32,3.99,1.13,2P44,1.5,2.8710000000000004,teamwork,soft_skills,0.11200000000000002,0.064,0.798,0.2264529058116232,1,0,823
Oussama,Jebali,Male,24,Tunisian,3.29,1.65,0.5,0.5,2A75,1.4849999999999999,1.7419000000000002,hard_skills,teamwork,0.658,0.33,0.1,0.1002004008016032,3,0,823
Sofiene,Sassi,Male,23,Tunisian,0.31,1.56,0.11,4.03,3B83,1.5025000000000002,3.2508916666666665,creativity,teamwork,0.062,0.31200000000000006,0.022000000000000002,0.8076152304609218,0,0,823
Sofiene,Bouazizi,Male,18,Tunisian,1.3,2.67,1.4,0.65,3A24,1.505,0.7137666666666668,soft_skills,creativity,0.26,0.534,0.27999999999999997,0.13026052104208416,1,0,824
Rami,Gharbi,Male,21,Tunisian,0.05,0.51,0.7,4.72,5BI71,1.4949999999999999,4.696966666666666,creativity,hard_skills,0.010000000000000002,0.10200000000000001,0.13999999999999999,0.9458917835671341,0,0,824
Amina,Khemiri,Female,42,Tunisian,2.22,0.65,2.44,0.68,2P96,1.4975,0.9322916666666669,teamwork,soft_skills,0.44400000000000006,0.13,0.488,0.13627254509018036,1,0,824
Marwen,Mabrouk,Male,24,Tunisian,2.11,1.41,1.96,0.46,4SAE55,1.4849999999999999,0.5575,hard_skills,creativity,0.422,0.282,0.392,0.09218436873747494,1,0,824
Mourad,Zouari,Male,25,Tunisian,1.78,1.15,0.85,2.21,3B88,1.4975,0.375825,creativity,teamwork,0.35600000000000004,0.22999999999999998,0.17,0.4428857715430861,3,0,825
Eya,Trabelsi,Female,20,Tunisian,0.51,2.35,2.79,0.22,2P48,1.4675,1.6669583333333335,teamwork,creativity,0.10200000000000001,0.47000000000000003,0.558,0.044088176352705406,1,0,825
Eya,Zouari,Female,19,Tunisian,2.2,1.21,0.42,2.15,4BI80,1.495,0.7209666666666669,hard_skills,teamwork,0.44000000000000006,0.242,0.084,0.4308617234468937,3,0,825
Leila,Lahlou,Female,18,Moroccan,1.59,0.19,3.3,0.89,2A99,1.4925,1.7786916666666663,teamwork,soft_skills,0.31800000000000006,0.038000000000000006,0.66,0.1783567134268537,1,0,825
Hichem,Khemiri,Male,19,Tunisian,2.53,1.36,0.5,1.59,2A47,1.4949999999999999,0.6961666666666665,hard_skills,teamwork,0.506,0.272,0.1,0.3186372745490982,3,0,826
Oumaima,Maaloul,Female,18,Tunisian,0.97,0.35,3.75,0.87,1A86,1.485,2.3539666666666665,teamwork,soft_skills,0.194,0.06999999999999999,0.75,0.17434869739478956,1,0,826
Wafa,Maaloul,Female,22,Tunisian,0.08,2.53,0.28,2.99,2P81,1.47,2.260733333333333,creativity,hard_skills,0.016,0.506,0.05600000000000001,0.5991983967935871,0,0,826
Mame,Gueye,Female,25,Senegalese,3.3,0.94,1.01,0.67,2A49,1.48,1.4936666666666663,hard_skills,creativity,0.66,0.188,0.202,0.1342685370741483,3,0,826
Amel,Ammar,Female,18,Tunisian,0.9,1.62,1.83,1.63,1A8,1.4949999999999999,0.1667,teamwork,hard_skills,0.18000000000000002,0.32400000000000007,0.36600000000000005,0.3266533066132264,1,0,827
Farah,Zouari,Female,25,Tunisian,3.73,0.53,0.79,0.84,4INFINI28,1.4725,2.283491666666667,hard_skills,soft_skills,0.746,0.10600000000000001,0.15800000000000003,0.16833667334669336,3,0,827
Mohamed,Benali,Male,23,Algerian,0.03,0.87,1.24,3.72,5TWIN100,1.465,2.5162999999999998,creativity,hard_skills,0.006,0.17400000000000002,0.248,0.7454909819639278,0,0,827
Nadia,Nasri,Female,23,Tunisian,1.19,2.77,1.71,0.15,4SAE42,1.455,1.1891666666666667,soft_skills,creativity,0.238,0.554,0.342,0.030060120240480957,1,0,827
Anis,Nasri,Male,23,Tunisian,1.89,0.88,1.3,1.89,1A15,1.49,0.24273333333333327,hard_skills,soft_skills,0.378,0.17600000000000002,0.26,0.37875751503006005,1,0,828
Eya,Jlassi,Female,24,Tunisian,0.16,4.57,0.79,0.15,1A60,1.4175000000000002,4.5066250000000005,soft_skills,creativity,0.032,0.9140000000000001,0.15800000000000003,0.030060120240480957,1,0,828
Aymen,Nasri,Male,24,Tunisian,1.24,0.05,3.59,1.01,3B27,1.4725,2.2584249999999995,teamwork,soft_skills,0.248,0.010000000000000002,0.718,0.20240480961923846,1,0,828
Mouna,Mansour,Female,20,Tunisian,1.87,1.93,0.42,1.72,1A49,1.4849999999999999,0.5119000000000001,soft_skills,teamwork,0.37400000000000005,0.386,0.084,0.344689378757515,1,0,828
Yao,Coulibaly,Male,25,Ivorian,1.56,2.03,0.37,1.98,2P85,1.4849999999999999,0.5969666666666665,soft_skills,teamwork,0.31200000000000006,0.40599999999999997,0.074,0.39679358717434865,1,0,829
Lotfi,Jlassi,Male,21,Tunisian,0.87,0.07,4.08,0.87,3A23,1.4725,3.164024999999999,teamwork,soft_skills,0.17400000000000002,0.014000000000000002,0.8160000000000001,0.17434869739478956,1,0,829
Bilel,Nasri,Male,18,Tunisian,1.52,2.56,0.21,1.52,3A77,1.4525000000000001,0.9264916666666667,soft_skills,teamwork,0.30400000000000005,0.512,0.042,0.3046092184368737,1,0,829
Sarra,Trabelsi,Female,24,Tunisian,1.2,0.32,3.24,1.17,5INFINI88,1.4825,1.5392250000000003,teamwork,soft_skills,0.24,0.064,0.6480000000000001,0.23446893787575146,1,0,829
Lina,Bouazizi,Female,19,Tunisian,1.68,0.77,2.69,0.76,2A32,1.475,0.8421666666666666,teamwork,creativity,0.336,0.15400000000000003,0.538,0.15230460921843686,1,0,830
Ghassen,Ben Ali,Male,21,Tunisian,0.3,3.11,0.44,1.98,4NIDS71,1.4575,1.792958333333333,soft_skills,hard_skills,0.06,0.622,0.08800000000000001,0.39679358717434865,0,0,830
Aboubacar,Sylla,Male,20,Guinean,3.36,0.81,0.93,0.73,5GAMIX90,1.4575,1.6154249999999999,hard_skills,creativity,0.672,0.16200000000000003,0.18600000000000003,0.14629258517034066,3,0,830
Amel,Khemiri,Female,19,Tunisian,0.01,0.36,1.23,4.22,2P73,1.455,3.6609666666666665,creativity,hard_skills,0.002,0.072,0.246,0.8456913827655309,0,0,830
Dorra,Lahmar,Female,23,Tunisian,0.9,1.08,2.68,1.2,4SE25,1.465,0.6713000000000001,teamwork,hard_skills,0.18000000000000002,0.21600000000000003,0.536,0.24048096192384766,1,0,831
Dorra,Baccouche,Female,21,Tunisian,3.27,1.29,0.4,0.81,2A15,1.4425000000000003,1.6166250000000002,hard_skills,teamwork,0.654,0.258,0.08000000000000002,0.1623246492985972,3,0,831
Omar,Turki,Male,23,Tunisian,0.53,0.94,0.5,3.84,2P19,1.4525,2.573691666666667,creativity,teamwork,0.10600000000000001,0.188,0.1,0.7695390781563125,0,0,831
Sarra,Cherif,Female,18,Tunisian,0.46,0.33,3.73,1.33,3A24,1.4625,2.482225,teamwork,soft_skills,0.09200000000000001,0.066,0.746,0.2665330661322645,1,0,831
Said,Bennani,Male,18,Moroccan,1.73,0.88,1.24,2.01,2A5,1.4649999999999999,0.2533666666666666,creativity,soft_skills,0.34600000000000003,0.17600000000000002,0.248,0.4028056112224448,1,0,832
Sami,Trabelsi,Male,20,Tunisian,0.03,4.14,1.06,0.4,3B88,1.4075000000000002,3.4999583333333324,soft_skills,hard_skills,0.006,0.828,0.21200000000000002,0.08016032064128256,1,0,832
Aymen,Ammar,Male,25,Tunisian,2.87,0.06,1.8,1.04,1A90,1.4425000000000001,1.4129583333333333,hard_skills,soft_skills,0.5740000000000001,0.012,0.36000000000000004,0.20841683366733466,3,0,832
Walid,Abidi,Male,21,Tunisian,0.05,0.7,1.99,3.08,3B17,1.455,1.8236333333333334,creativity,hard_skills,0.010000000000000002,0.13999999999999999,0.398,0.6172344689378757,1,0,832
Nizar,Mabrouk,Male,19,Tunisian,0.67,0.72,1.66,2.78,4INFINI17,1.4575,0.9846916666666665,creativity,hard_skills,0.134,0.144,0.332,0.5571142284569137,1,0,833
Rim,Mansour,Female,20,Tunisian,1.75,3.35,0.45,0.12,3A25,1.4175,2.154891666666667,soft_skills,creativity,0.35000000000000003,0.67,0.09000000000000001,0.024048096192384766,1,0,833
Salma,Rekik,Female,24,Tunisian,1.3,0.35,3.27,0.86,2P21,1.445,1.6309666666666667,teamwork,soft_skills,0.26,0.06999999999999999,0.654,0.1723446893787575,1,0,833
Wafa,Fourati,Female,21,Tunisian,2.01,1.19,0.66,1.92,4GAMIX11,1.4449999999999998,0.4086999999999999,hard_skills,teamwork,0.40199999999999997,0.238,0.132,0.38476953907815625,3,0,833
Aya,Kouassi,Female,24,Ivorian,0.4,1.36,2.46,1.58,5BI59,1.4500000000000002,0.7158666666666668,teamwork,hard_skills,0.08000000000000002,0.272,0.492,0.3166332665330661,1,0,834
Mariem,Lahmar,Female,20,Tunisian,4.83,0.19,0.26,0.36,4SLEAM6,1.4100000000000001,5.203266666666667,hard_skills,soft_skills,0.9660000000000001,0.038000000000000006,0.052000000000000005,0.0721442885771543,3,0,834
Sabrine,Ben Salah,Female,26,Tunisian,0.51,1.54,1.94,1.81,1A32,1.45,0.4204666666666667,teamwork,hard_skills,0.10200000000000001,0.30800000000000005,0.388,0.3627254509018036,1,0,834
Sarra,Mansour,Female,18,Tunisian,0.75,1.68,1.24,2.13,4SE25,1.45,0.34979999999999994,creativity,hard_skills,0.15000000000000002,0.336,0.248,0.4268537074148296,1,0,834
Chantal,Fankam,Female,22,Cameroonian,0.79,0.88,0.96,3.15,4NIDS71,1.4449999999999998,1.2968333333333333,creativity,hard_skills,0.15800000000000003,0.17600000000000002,0.192,0.6312625250501002,0,0,835
Zaineb,Karoui,Female,21,Tunisian,1.83,2.66,0.86,0.37,4SAE42,1.4300000000000002,1.0404666666666669,soft_skills,creativity,0.36600000000000005,0.532,0.17200000000000001,0.07414829659318636,1,0,835
Skander,Lahmar,Male,25,Tunisian,0.04,0.85,3.59,1.24,4BI80,1.43,2.3234,teamwork,hard_skills,0.008,0.17,0.718,0.24849699398797592,1,0,835
Ousmane,Bamba,Male,24,Ivorian,3.01,1.29,0.71,0.77,1A15,1.4449999999999998,1.1563666666666665,hard_skills,teamwork,0.602,0.258,0.142,0.15430861723446893,3,0,835
Fethi,Fourati,Male,18,Tunisian,1.56,1.91,1.55,0.74,2P73,1.44,0.2458,soft_skills,creativity,0.31200000000000006,0.382,0.31000000000000005,0.14829659318637273,1,0,836
Salma,Ayari,Female,23,Tunisian,2.03,0.68,0.12,2.86,5SE66,1.4224999999999999,1.5610916666666663,creativity,teamwork,0.40599999999999997,0.136,0.024,0.5731462925851702,3,0,836
Fatma,Gharbi,Female,21,Tunisian,0.32,1.9,3.1,0.35,5DS91,1.4175,1.8025583333333335,teamwork,hard_skills,0.064,0.38,0.6200000000000001,0.07014028056112223,1,0,836
Nour,Cherif,Female,21,Tunisian,1.02,2.9,0.3,1.53,4BI80,1.4375,1.2052249999999998,soft_skills,teamwork,0.20400000000000001,0.58,0.06,0.3066132264529058,1,0,836
Manel,Belkhir,Female,22,Tunisian,0.09,1.21,2.02,2.41,1A56,1.4325,1.050825,creativity,hard_skills,0.018,0.242,0.404,0.48296593186372744,1,0,837
Zahra,Benali,Female,19,Algerian,3.72,0.93,0.55,0.5,2P19,1.425,2.3777666666666666,hard_skills,creativity,0.7440000000000001,0.18600000000000003,0.11000000000000001,0.1002004008016032,3,0,837
Mariem,Jebali,Female,19,Tunisian,0.9,2.72,0.2,1.91,2P87,1.4325,1.2294250000000002,soft_skills,teamwork,0.18000000000000002,0.544,0.04000000000000001,0.3827655310621242,1,0,837
Ismail,Slimani,Male,18,Tunisian,0.74,0.95,2.95,1.06,3A46,1.4250000000000003,1.0512333333333335,teamwork,hard_skills,0.148,0.19,0.5900000000000001,0.2124248496993988,1,0,837
Iheb,Khemiri,Male,25,Tunisian,2.19,1.46,1.35,0.72,4DS70,1.43,0.363,hard_skills,creativity,0.438,0.292,0.27,0.1442885771543086,1,0,838
Koffi,Yao,Male,22,Ivorian,0.03,0.05,3.0,2.59,2P21,1.4175,2.5580916666666664,teamwork,hard_skills,0.006,0.010000000000000002,0.6000000000000001,0.5190380761523046,1,0,838
Lobna,Maaloul,Female,22,Tunisian,0.76,2.07,0.35,2.53,4NIDS14,1.4275,1.0782916666666666,creativity,teamwork,0.15200000000000002,0.414,0.06999999999999999,0.5070140280561122,0,0,838
Sonia,Cherif,Female,22,Tunisian,3.26,1.55,0.69,0.07,3A46,1.3925,1.9182916666666665,hard_skills,creativity,0.652,0.31000000000000005,0.13799999999999998,0.014028056112224449,1,0,838
Mehdi,Bouazizi,Male,23,Tunisian,2.29,0.9,1.39,1.12,5NIDS51,1.425,0.3727,hard_skills,soft_skills,0.458,0.18000000000000002,0.27799999999999997,0.22444889779559118,1,0,839
Rania,Chouchene,Female,23,Tunisian,0.45,2.38,1.62,1.24,5TWIN70,1.4225,0.6449583333333333,soft_skills,hard_skills,0.09000000000000001,0.476,0.32400000000000007,0.24849699398797592,1,0,839
Kouadio,Ouattara,Male,22,Ivorian,1.27,1.08,0.65,2.66,4NIDS14,1.415,0.7561666666666668,creativity,teamwork,0.254,0.21600000000000003,0.13,0.533066132264529,0,0,839
Amel,Saidi,Female,22,Tunisian,2.55,0.33,2.4,0.31,3B37,1.3974999999999997,1.5518249999999998,hard_skills,creativity,0.51,0.066,0.48,0.06212424849699398,1,0,839
Salma,Chouchene,Female,20,Tunisian,1.39,1.09,1.02,2.17,5INFINI76,1.4175,0.277425,creativity,teamwork,0.27799999999999997,0.21800000000000003,0.20400000000000001,0.43486973947895785,1,0,840
Amina,Baccouche,Female,24,Tunisian,0.88,0.04,4.24,0.4,5INFINI88,1.3900000000000001,3.7284000000000006,teamwork,soft_skills,0.17600000000000002,0.008,0.8480000000000001,0.08016032064128256,1,0,840
Asma,Maaloul,Female,18,Tunisian,0.48,2.08,0.67,2.44,2P87,1.4175,0.974025,creativity,hard_skills,0.096,0.41600000000000004,0.134,0.4889779559118236,0,0,840
Meriem,Baccouche,Female,23,Tunisian,3.5,1.26,0.67,0.13,1A95,1.39,2.191666666666667,hard_skills,creativity,0.7000000000000001,0.252,0.134,0.026052104208416832,3,0,840
Rim,Trabelsi,Female,35,Tunisian,0.58,2.08,0.81,2.2,5TWIN87,1.4175,0.7072250000000001,creativity,hard_skills,0.11599999999999999,0.41600000000000004,0.16200000000000003,0.4408817635270541,1,0,841
Karim,Benali,Male,25,Algerian,3.68,0.37,0.92,0.64,5SIM32,1.4024999999999999,2.355758333333333,hard_skills,soft_skills,0.7360000000000001,0.074,0.18400000000000002,0.1282565130260521,3,0,841
Bilel,Belkhir,Male,24,Tunisian,0.21,0.94,3.33,1.12,2A46,1.4000000000000001,1.8103333333333336,teamwork,hard_skills,0.042,0.188,0.666,0.22444889779559118,1,0,841
Ines,Chebbi,Female,22,Tunisian,0.29,1.96,0.92,2.48,4NIDS59,1.4125,0.980625,creativity,hard_skills,0.057999999999999996,0.392,0.18400000000000002,0.49699398797595185,0,0,841
Amina,Mabrouk,Female,22,Tunisian,0.55,1.84,1.9,1.35,5INFINI55,1.4100000000000001,0.38939999999999997,teamwork,hard_skills,0.11000000000000001,0.36800000000000005,0.38,0.27054108216432865,1,0,842
Walid,Chebbi,Male,24,Tunisian,4.61,0.34,0.06,0.32,5DS94,1.3325,4.790491666666667,hard_skills,teamwork,0.9220000000000002,0.068,0.012,0.06412825651302605,3,0,842
Asma,Hamdi,Female,36,Tunisian,0.16,1.34,2.15,1.93,3A23,1.395,0.7948333333333334,teamwork,hard_skills,0.032,0.268,0.43,0.3867735470941883,1,0,842
Zied,Saidi,Male,22,Tunisian,0.41,2.57,0.39,2.2,5TWIN100,1.3925,1.3362916666666667,soft_skills,teamwork,0.082,0.514,0.07800000000000001,0.4408817635270541,0,0,842
Dorra,Trabelsi,Female,20,Tunisian,2.58,1.04,0.64,1.33,4BI80,1.3975,0.7014916666666666,hard_skills,teamwork,0.516,0.20800000000000002,0.128,0.2665330661322645,3,0,843
